client_feedback_id,client_id,assignment_id,employee_id,feedback_date,overall_satisfaction,teacher_performance,reliability,communication,lesson_quality,professionalism,assignment_satisfaction,renewal_intention,complaint_flag,complaint_category,comments
CFB0005402,CLI0204,ASG002149,DUD101382,2024-02-25,4,5,3,4,5,4,3,Maybe,False,,
CFB0005403,CLI0204,ASG002149,DUD101382,2024-10-21,2,1,1,2,2,2,2,Maybe,False,,
CFB0005404,CLI0167,ASG002150,DUD101383,2023-03-21,3,3,3,3,3,3,3,Yes,False,,
CFB0005405,CLI0195,ASG002151,DUD101384,2026-06-19,3,3,2,2,4,3,3,No,False,,
CFB0005406,CLI0195,ASG002151,DUD101384,2026-03-21,4,4,5,4,5,5,4,Yes,False,,
CFB0005407,CLI0224,ASG002152,DUD101385,2022-06-19,3,4,3,4,2,3,2,Maybe,False,,
CFB0005408,CLI0224,ASG002152,DUD101385,2022-03-15,4,3,4,3,5,4,5,Yes,False,,
CFB0005409,CLI0067,ASG002153,DUD101385,2022-11-15,2,1,1,2,3,1,1,Yes,False,,
CFB0005410,CLI0067,ASG002153,DUD101385,2022-12-30,4,4,5,5,3,5,5,Yes,False,,
CFB0005411,CLI0067,ASG002153,DUD101385,2023-02-07,5,4,4,5,4,5,5,Yes,False,,
CFB0005412,CLI0257,ASG002154,DUD101385,2026-01-01,4,4,5,4,4,5,5,Yes,False,,
CFB0005413,CLI0257,ASG002154,DUD101385,2024-12-16,4,4,4,3,5,4,4,Yes,False,,
CFB0005414,CLI0090,ASG002155,DUD101386,2025-03-01,4,3,4,3,3,4,3,Yes,False,,
CFB0005415,CLI0090,ASG002155,DUD101386,2024-11-03,4,5,5,5,4,5,3,Yes,False,,
CFB0005416,CLI0090,ASG002155,DUD101386,2024-12-23,1,1,1,1,1,1,1,Maybe,False,,
CFB0005417,CLI0092,ASG002156,DUD101387,2025-09-03,4,5,4,5,3,4,4,Yes,False,,
CFB0005418,CLI0092,ASG002156,DUD101387,2022-12-28,4,4,4,5,4,3,5,Maybe,False,,
CFB0005419,CLI0092,ASG002156,DUD101387,2023-05-24,5,4,5,5,4,5,5,Yes,False,,
CFB0005420,CLI0092,ASG002156,DUD101387,2023-02-25,5,4,5,5,5,5,5,Yes,False,,
CFB0005421,CLI0277,ASG002157,DUD101388,2026-05-03,4,3,4,4,4,5,4,Yes,False,,
CFB0005422,CLI0190,ASG002158,DUD101389,2022-12-11,4,4,4,4,5,4,5,No,False,,
CFB0005423,CLI0190,ASG002158,DUD101389,2022-11-09,4,4,3,4,4,4,4,Yes,False,,
CFB0005424,CLI0190,ASG002158,DUD101389,2022-09-25,3,3,3,2,3,4,3,No,False,,
CFB0005425,CLI0081,ASG002159,DUD101389,2024-08-28,4,5,4,5,5,4,4,Yes,False,,
CFB0005426,CLI0081,ASG002159,DUD101389,2023-05-07,5,5,5,5,5,5,4,Yes,False,,
CFB0005427,CLI0081,ASG002159,DUD101389,2024-03-20,4,5,5,5,3,3,4,Yes,False,,
CFB0005428,CLI0209,ASG002160,DUD101390,2025-03-14,5,4,4,5,5,5,5,Yes,False,,
CFB0005429,CLI0209,ASG002160,DUD101390,2025-08-05,4,4,3,4,5,4,5,Yes,False,,
CFB0005430,CLI0209,ASG002160,DUD101390,2024-11-12,3,3,2,3,3,4,3,No,True,Punctuality,
CFB0005431,CLI0209,ASG002160,DUD101390,2025-12-16,5,5,4,5,5,5,5,Yes,False,,
CFB0005432,CLI0208,ASG002161,DUD101391,2023-07-30,4,3,3,4,4,3,4,Yes,False,,
CFB0005433,CLI0208,ASG002161,DUD101391,2024-01-25,1,1,1,1,1,1,1,No,False,,
CFB0005434,CLI0208,ASG002161,DUD101391,2024-02-02,4,4,5,4,3,5,5,Yes,True,Professionalism,
CFB0005435,CLI0208,ASG002161,DUD101391,2024-01-09,2,2,3,2,2,2,3,Maybe,False,,
CFB0005436,CLI0090,ASG002162,DUD101391,2024-08-08,3,4,3,4,3,4,4,Maybe,False,,
CFB0005437,CLI0090,ASG002162,DUD101391,2026-04-02,3,3,3,3,3,3,2,Maybe,False,,
CFB0005438,CLI0090,ASG002162,DUD101391,2025-10-30,5,5,4,5,5,5,5,Yes,False,,
CFB0005439,CLI0090,ASG002162,DUD101391,2026-04-08,5,5,4,5,5,5,4,Maybe,False,,
CFB0005440,CLI0266,ASG002163,DUD101392,2025-03-05,4,4,5,4,5,5,4,Yes,False,,
CFB0005441,CLI0266,ASG002163,DUD101392,2025-06-17,5,5,4,5,5,5,4,Yes,False,,
CFB0005442,CLI0251,ASG002164,DUD101392,2026-08-08,4,3,4,4,4,3,4,Yes,False,,
CFB0005443,CLI0251,ASG002164,DUD101392,2026-07-16,5,5,5,5,5,5,5,Yes,False,,
CFB0005444,CLI0251,ASG002164,DUD101392,2026-08-03,3,3,4,3,4,4,3,Yes,False,,
CFB0005445,CLI0251,ASG002164,DUD101392,2026-07-15,3,3,3,2,3,4,2,Yes,False,,
CFB0005446,CLI0260,ASG002165,DUD101393,2023-02-26,5,5,5,5,4,5,4,Maybe,False,,
CFB0005447,CLI0260,ASG002165,DUD101393,2022-10-01,5,5,5,4,5,4,5,Yes,False,,
CFB0005448,CLI0260,ASG002165,DUD101393,2023-06-03,5,5,4,4,5,4,5,Yes,False,,
CFB0005449,CLI0159,ASG002166,DUD101393,2024-01-01,3,3,2,2,2,3,4,Maybe,True,Professionalism,
CFB0005450,CLI0269,ASG002167,DUD101393,2025-06-13,3,4,3,3,4,3,3,Yes,True,Punctuality,
CFB0005451,CLI0269,ASG002167,DUD101393,2025-07-22,4,5,4,5,4,4,3,Yes,False,,
CFB0005452,CLI0269,ASG002167,DUD101393,2025-04-07,5,5,4,5,5,5,5,Maybe,False,,
CFB0005453,CLI0269,ASG002167,DUD101393,2025-06-22,5,5,5,5,5,4,5,Maybe,False,,
CFB0005454,CLI0149,ASG002168,DUD101394,2023-06-10,3,3,4,2,4,3,3,Maybe,True,Communication,
CFB0005455,CLI0149,ASG002168,DUD101394,2024-06-03,1,1,1,2,2,1,1,Yes,True,Communication,
CFB0005456,CLI0149,ASG002168,DUD101394,2024-12-25,4,5,4,3,5,4,3,No,False,,
CFB0005457,CLI0149,ASG002168,DUD101394,2024-03-20,4,5,4,4,5,5,3,No,False,,
CFB0005458,CLI0236,ASG002169,DUD101395,2021-04-14,4,4,4,5,4,3,4,Maybe,False,,
CFB0005459,CLI0236,ASG002169,DUD101395,2021-06-18,4,4,4,5,3,4,3,Yes,False,,
CFB0005460,CLI0236,ASG002169,DUD101395,2021-03-12,4,4,3,3,4,4,5,Yes,False,,
CFB0005461,CLI0169,ASG002170,DUD101395,2021-10-18,4,4,4,4,4,4,3,Yes,False,,
CFB0005462,CLI0169,ASG002170,DUD101395,2021-10-07,5,5,5,5,5,4,4,Yes,False,,
CFB0005463,CLI0171,ASG002171,DUD101396,2026-07-04,3,2,3,3,3,3,4,Maybe,False,,
CFB0005464,CLI0288,ASG002172,DUD101397,2024-08-28,2,1,1,1,2,2,2,Yes,True,Attendance,
CFB0005465,CLI0189,ASG002173,DUD101398,2026-01-27,4,5,3,5,4,4,4,Yes,False,,
CFB0005466,CLI0253,ASG002174,DUD101398,2026-12-07,4,3,4,5,5,4,5,No,False,,
CFB0005467,CLI0296,ASG002175,DUD101399,2025-01-31,3,3,4,2,4,2,3,Maybe,False,,
CFB0005468,CLI0262,ASG002176,DUD101400,2025-06-20,4,3,4,3,3,5,3,Yes,False,,
CFB0005469,CLI0241,ASG002177,DUD101400,2026-02-17,4,4,3,4,3,5,4,Yes,False,,
CFB0005470,CLI0241,ASG002177,DUD101400,2026-04-26,4,5,4,5,5,4,4,Yes,False,,
CFB0005471,CLI0241,ASG002177,DUD101400,2026-09-05,4,3,3,4,4,5,4,Yes,False,,
CFB0005472,CLI0044,ASG002178,DUD101400,2028-03-12,1,2,1,1,1,2,1,Yes,False,,
CFB0005473,CLI0294,ASG002179,DUD101401,2023-03-01,5,5,4,4,5,5,5,Yes,False,,
CFB0005474,CLI0294,ASG002179,DUD101401,2023-06-06,3,2,3,3,4,3,4,Maybe,False,,
CFB0005475,CLI0294,ASG002179,DUD101401,2023-07-04,4,5,5,4,4,4,5,Yes,False,,
CFB0005476,CLI0128,ASG002180,DUD101401,2023-09-20,4,5,4,4,5,3,4,Yes,False,,
CFB0005477,CLI0128,ASG002180,DUD101401,2024-08-06,4,5,3,4,3,5,4,Yes,False,,
CFB0005478,CLI0128,ASG002180,DUD101401,2026-07-11,4,4,4,3,3,4,4,Yes,False,,
CFB0005479,CLI0182,ASG002181,DUD101402,2025-07-12,4,4,3,4,3,4,3,No,False,,
CFB0005480,CLI0182,ASG002181,DUD101402,2024-12-25,3,3,2,3,4,2,4,Maybe,False,,
CFB0005481,CLI0269,ASG002182,DUD101403,2026-01-31,5,5,5,5,5,5,4,Maybe,False,,
CFB0005482,CLI0269,ASG002182,DUD101403,2025-09-11,3,3,3,2,4,3,4,No,False,,
CFB0005483,CLI0269,ASG002182,DUD101403,2025-09-12,5,5,5,5,5,4,5,Maybe,False,,
CFB0005484,CLI0269,ASG002182,DUD101403,2025-11-12,4,4,4,3,3,4,4,Yes,False,,
CFB0005485,CLI0048,ASG002183,DUD101403,2026-08-13,4,4,4,3,3,4,3,Yes,False,,
CFB0005486,CLI0048,ASG002183,DUD101403,2026-08-15,4,5,3,3,5,4,4,No,False,,
CFB0005487,CLI0289,ASG002184,DUD101404,2026-01-03,3,4,3,2,2,3,4,No,True,Professionalism,
CFB0005488,CLI0289,ASG002184,DUD101404,2026-04-17,4,5,4,4,3,3,5,Yes,False,,
CFB0005489,CLI0140,ASG002185,DUD101405,2024-06-27,4,4,4,5,4,3,4,No,False,,
CFB0005490,CLI0067,ASG002186,DUD101406,2023-03-15,5,5,5,5,5,5,5,Yes,False,,
CFB0005491,CLI0067,ASG002186,DUD101406,2022-08-02,4,4,3,3,3,5,4,Yes,False,,
CFB0005492,CLI0067,ASG002186,DUD101406,2023-01-30,4,4,3,5,3,4,3,Yes,False,,
CFB0005493,CLI0004,ASG002187,DUD101406,2024-01-09,4,4,4,3,3,4,4,Yes,False,,
CFB0005494,CLI0004,ASG002187,DUD101406,2023-07-25,4,4,3,4,4,4,4,Yes,False,,
CFB0005495,CLI0233,ASG002188,DUD101407,2023-07-30,4,4,5,4,4,5,3,No,False,,
CFB0005496,CLI0233,ASG002188,DUD101407,2023-11-04,2,2,3,1,2,2,1,Yes,False,,
CFB0005497,CLI0233,ASG002188,DUD101407,2023-08-23,4,4,4,5,3,4,4,Yes,False,,
CFB0005498,CLI0233,ASG002188,DUD101407,2023-08-08,3,3,4,3,2,3,2,Yes,False,,
CFB0005499,CLI0056,ASG002189,DUD101407,2024-11-24,4,4,5,5,3,4,3,Yes,False,,
CFB0005500,CLI0056,ASG002189,DUD101407,2025-01-07,4,4,4,3,4,5,5,Maybe,False,,
CFB0005501,CLI0142,ASG002190,DUD101407,2025-06-08,3,3,2,3,2,3,3,Maybe,False,,
CFB0005502,CLI0002,ASG002191,DUD101408,2024-12-18,4,4,3,4,3,3,5,Yes,False,,
CFB0005503,CLI0257,ASG002192,DUD101408,2026-01-26,5,5,5,5,4,5,4,Yes,False,,
CFB0005504,CLI0257,ASG002192,DUD101408,2025-10-15,4,4,3,4,5,3,4,Yes,False,,
CFB0005505,CLI0257,ASG002192,DUD101408,2026-06-27,3,3,2,3,4,2,3,Yes,False,,
CFB0005506,CLI0159,ASG002193,DUD101409,2022-05-09,5,5,5,5,5,4,5,Maybe,False,,
CFB0005507,CLI0159,ASG002193,DUD101409,2022-03-15,4,3,3,4,5,3,5,Yes,False,,
CFB0005508,CLI0159,ASG002193,DUD101409,2022-01-20,5,5,4,5,4,5,5,Yes,False,,
CFB0005509,CLI0277,ASG002194,DUD101409,2024-01-02,4,4,4,3,3,4,3,Yes,False,,
CFB0005510,CLI0277,ASG002194,DUD101409,2026-07-07,3,4,3,3,3,2,2,Yes,False,,
CFB0005511,CLI0017,ASG002195,DUD101410,2026-01-22,4,5,4,4,5,4,4,Yes,False,,
CFB0005512,CLI0017,ASG002195,DUD101410,2026-03-25,4,5,4,5,3,4,3,Yes,False,,
CFB0005513,CLI0017,ASG002195,DUD101410,2026-07-31,5,5,5,5,5,5,5,Maybe,False,,
CFB0005514,CLI0017,ASG002195,DUD101410,2026-04-02,4,4,4,4,4,3,4,Yes,False,,
CFB0005515,CLI0044,ASG002196,DUD101411,2023-12-14,4,4,4,3,5,5,5,Yes,False,,
CFB0005516,CLI0044,ASG002196,DUD101411,2023-07-28,4,4,5,5,4,5,5,Yes,False,,
CFB0005517,CLI0192,ASG002197,DUD101411,2024-06-25,4,4,4,4,4,5,3,No,False,,
CFB0005518,CLI0192,ASG002197,DUD101411,2024-07-02,2,2,2,1,3,1,2,No,False,,
CFB0005519,CLI0192,ASG002197,DUD101411,2024-11-29,5,4,5,5,5,4,5,Maybe,False,,
CFB0005520,CLI0192,ASG002197,DUD101411,2024-09-11,2,2,1,2,2,2,1,No,False,,
CFB0005521,CLI0198,ASG002198,DUD101411,2025-02-17,4,4,4,4,3,4,4,No,False,,
CFB0005522,CLI0198,ASG002198,DUD101411,2025-07-17,3,3,2,4,2,3,4,Maybe,False,,
CFB0005523,CLI0198,ASG002198,DUD101411,2025-07-29,5,4,4,5,5,5,5,Yes,False,,
CFB0005524,CLI0198,ASG002198,DUD101411,2025-05-12,4,4,3,4,4,5,5,Maybe,False,,
CFB0005525,CLI0071,ASG002199,DUD101412,2023-12-27,4,5,4,4,4,5,5,Yes,False,,
CFB0005526,CLI0071,ASG002199,DUD101412,2023-09-19,3,2,3,3,3,3,4,Yes,False,,
CFB0005527,CLI0071,ASG002199,DUD101412,2023-10-01,3,3,4,3,2,3,4,No,False,,
CFB0005528,CLI0071,ASG002199,DUD101412,2023-12-02,3,2,3,2,2,4,2,No,False,,
CFB0005529,CLI0252,ASG002200,DUD101412,2025-05-29,4,4,4,5,3,3,3,Maybe,False,,
CFB0005530,CLI0252,ASG002200,DUD101412,2025-07-22,3,3,3,2,3,3,4,Maybe,False,,
CFB0005531,CLI0188,ASG002201,DUD101413,2026-01-31,4,4,4,3,3,4,3,Yes,False,,
CFB0005532,CLI0188,ASG002201,DUD101413,2026-02-06,5,4,5,5,4,4,5,No,False,,
CFB0005533,CLI0188,ASG002201,DUD101413,2022-12-10,4,3,3,4,4,4,3,Yes,False,,
CFB0005534,CLI0188,ASG002201,DUD101413,2026-05-27,2,2,3,2,2,2,1,No,False,,
CFB0005535,CLI0029,ASG002202,DUD101414,2022-02-17,2,2,2,2,3,2,1,No,False,,
CFB0005536,CLI0029,ASG002202,DUD101414,2025-05-07,5,4,5,5,5,5,5,Yes,False,,
CFB0005537,CLI0159,ASG002203,DUD101415,2024-11-10,4,4,4,3,3,5,4,Maybe,False,,
CFB0005538,CLI0158,ASG002204,DUD101416,2027-01-13,3,3,2,2,2,3,3,Yes,False,,
CFB0005539,CLI0260,ASG002205,DUD101416,2028-07-25,4,4,4,3,4,4,4,No,False,,
CFB0005540,CLI0021,ASG002206,DUD101416,2028-09-19,4,4,4,4,4,5,3,Maybe,False,,
CFB0005541,CLI0152,ASG002207,DUD101417,2023-03-08,4,3,4,4,4,4,4,Yes,False,,
CFB0005542,CLI0107,ASG002208,DUD101417,2023-12-31,4,4,4,5,4,4,4,Yes,True,Lesson Quality,
CFB0005543,CLI0253,ASG002209,DUD101418,2023-07-30,4,4,4,4,5,4,4,Yes,False,,
CFB0005544,CLI0253,ASG002209,DUD101418,2023-06-07,5,5,5,5,5,5,5,Maybe,False,,
CFB0005545,CLI0253,ASG002209,DUD101418,2023-04-06,5,5,4,4,5,5,5,Yes,False,,
CFB0005546,CLI0241,ASG002210,DUD101418,2024-01-06,1,1,1,1,1,1,1,Maybe,False,,
CFB0005547,CLI0241,ASG002210,DUD101418,2023-12-07,4,4,4,5,4,4,4,Yes,False,,
CFB0005548,CLI0241,ASG002210,DUD101418,2023-10-10,2,3,3,2,1,3,2,No,False,,
CFB0005549,CLI0241,ASG002210,DUD101418,2023-12-27,3,3,3,2,3,3,2,No,True,Classroom Management,
CFB0005550,CLI0058,ASG002211,DUD101419,2024-03-11,2,2,2,3,2,3,2,Maybe,False,,
CFB0005551,CLI0058,ASG002211,DUD101419,2025-08-06,3,3,3,3,2,4,3,Yes,False,,
CFB0005552,CLI0058,ASG002211,DUD101419,2024-07-09,4,4,5,4,5,4,5,Maybe,False,,
CFB0005553,CLI0058,ASG002211,DUD101419,2026-08-12,4,3,4,5,5,4,4,Yes,False,,
CFB0005554,CLI0105,ASG002212,DUD101420,2025-12-09,4,3,4,5,5,3,4,Yes,False,,
CFB0005555,CLI0105,ASG002212,DUD101420,2025-10-26,3,2,3,3,2,3,2,Maybe,True,Communication,
CFB0005556,CLI0294,ASG002213,DUD101420,2026-02-16,5,5,5,5,5,5,5,Yes,False,,
CFB0005557,CLI0294,ASG002213,DUD101420,2026-11-14,4,4,4,4,4,3,5,Yes,False,,
CFB0005558,CLI0265,ASG002214,DUD101421,2025-02-16,4,3,4,4,3,4,3,Maybe,False,,
CFB0005559,CLI0265,ASG002214,DUD101421,2026-06-21,3,4,4,3,3,3,3,Yes,False,,
CFB0005560,CLI0265,ASG002214,DUD101421,2025-12-08,4,4,4,5,4,3,5,Yes,False,,
CFB0005561,CLI0117,ASG002215,DUD101422,2022-07-25,4,5,3,4,5,4,5,Yes,False,,
CFB0005562,CLI0050,ASG002216,DUD101423,2023-06-03,4,5,3,4,4,3,4,Yes,False,,
CFB0005563,CLI0050,ASG002216,DUD101423,2023-02-06,3,4,3,3,3,3,2,Maybe,False,,
CFB0005564,CLI0050,ASG002216,DUD101423,2023-02-06,4,4,4,5,3,3,5,Yes,False,,
CFB0005565,CLI0050,ASG002216,DUD101423,2023-01-30,4,4,4,4,4,5,4,Yes,False,,
CFB0005566,CLI0039,ASG002217,DUD101423,2023-07-28,4,4,3,3,4,4,3,Yes,False,,
CFB0005567,CLI0183,ASG002218,DUD101424,2024-01-16,5,4,5,5,5,5,5,Yes,False,,
CFB0005568,CLI0183,ASG002218,DUD101424,2023-08-07,4,4,4,4,4,3,3,Yes,False,,
CFB0005569,CLI0124,ASG002219,DUD101424,2025-05-12,2,2,2,2,2,2,3,Maybe,False,,
CFB0005570,CLI0124,ASG002219,DUD101424,2024-09-30,5,5,4,5,5,5,5,Yes,False,,
CFB0005571,CLI0124,ASG002219,DUD101424,2024-07-17,5,4,4,5,5,5,5,Yes,False,,
CFB0005572,CLI0124,ASG002219,DUD101424,2025-04-30,5,5,5,5,4,5,5,Yes,False,,
CFB0005573,CLI0099,ASG002220,DUD101424,2025-10-08,5,5,4,4,5,5,5,Yes,False,,
CFB0005574,CLI0099,ASG002220,DUD101424,2026-08-14,4,3,4,5,4,4,4,Yes,False,,
CFB0005575,CLI0170,ASG002221,DUD101425,2023-04-07,3,3,3,3,3,3,3,No,False,,
CFB0005576,CLI0170,ASG002221,DUD101425,2023-03-16,5,4,5,5,5,4,5,Yes,False,,
CFB0005577,CLI0170,ASG002221,DUD101425,2023-04-11,4,3,4,4,4,4,4,Yes,False,,
CFB0005578,CLI0215,ASG002222,DUD101425,2025-03-02,5,4,4,5,5,5,5,Yes,False,,
CFB0005579,CLI0075,ASG002223,DUD101426,2023-04-10,3,3,4,3,3,2,2,Maybe,False,,
CFB0005580,CLI0075,ASG002223,DUD101426,2022-12-22,4,4,3,3,4,4,3,Maybe,False,,
CFB0005581,CLI0180,ASG002224,DUD101426,2025-11-18,4,4,5,5,4,4,4,Yes,False,,
CFB0005582,CLI0123,ASG002225,DUD101427,2025-11-23,4,4,3,5,5,3,4,Yes,False,,
CFB0005583,CLI0123,ASG002225,DUD101427,2025-01-22,3,3,2,4,3,2,4,Yes,False,,
CFB0005584,CLI0096,ASG002226,DUD101428,2026-07-28,4,3,3,4,4,4,4,Yes,False,,
CFB0005585,CLI0019,ASG002227,DUD101429,2023-05-30,4,4,4,5,4,4,3,Yes,False,,
CFB0005586,CLI0019,ASG002227,DUD101429,2023-07-06,4,3,5,3,4,4,3,Yes,False,,
CFB0005587,CLI0019,ASG002227,DUD101429,2024-09-03,4,4,4,4,3,4,3,Yes,False,,
CFB0005588,CLI0019,ASG002227,DUD101429,2021-11-27,4,4,5,4,4,3,5,Maybe,False,,
CFB0005589,CLI0136,ASG002228,DUD101430,2023-02-18,4,4,5,4,4,5,4,Yes,False,,
CFB0005590,CLI0136,ASG002228,DUD101430,2023-03-25,2,2,2,3,1,3,2,Maybe,False,,
CFB0005591,CLI0136,ASG002228,DUD101430,2022-11-02,4,4,4,3,5,3,5,Yes,False,,
CFB0005592,CLI0236,ASG002229,DUD101430,2025-01-29,5,5,4,4,5,4,5,Yes,False,,
CFB0005593,CLI0236,ASG002229,DUD101430,2026-03-02,4,4,5,4,4,3,4,Maybe,False,,
CFB0005594,CLI0172,ASG002230,DUD101431,2026-04-26,5,5,5,5,5,5,4,Yes,True,Classroom Management,
CFB0005595,CLI0172,ASG002230,DUD101431,2026-02-21,4,3,3,5,4,4,4,Maybe,True,Communication,
CFB0005596,CLI0172,ASG002230,DUD101431,2024-11-01,4,4,5,4,4,4,3,Yes,False,,
CFB0005597,CLI0141,ASG002231,DUD101432,2023-01-08,3,3,4,3,3,4,3,No,False,,
CFB0005598,CLI0097,ASG002232,DUD101433,2024-12-03,4,5,4,4,3,3,4,Maybe,False,,
CFB0005599,CLI0097,ASG002232,DUD101433,2023-05-22,5,5,5,5,4,5,5,Maybe,False,,
CFB0005600,CLI0097,ASG002232,DUD101433,2025-08-03,5,5,5,4,5,5,5,Yes,False,,
CFB0005601,CLI0097,ASG002232,DUD101433,2026-04-09,4,4,4,4,5,5,4,Yes,False,,
CFB0005602,CLI0230,ASG002233,DUD101434,2025-12-30,5,4,5,4,5,5,4,Yes,False,,
CFB0005603,CLI0230,ASG002233,DUD101434,2025-05-14,5,5,5,5,5,4,5,Yes,False,,
CFB0005604,CLI0151,ASG002234,DUD101434,2026-03-28,1,1,2,2,1,1,1,No,True,Professionalism,
CFB0005605,CLI0151,ASG002234,DUD101434,2026-05-29,4,4,4,3,4,3,4,Yes,False,,
CFB0005606,CLI0231,ASG002235,DUD101435,2025-11-18,1,1,1,1,1,1,1,Maybe,False,,
CFB0005607,CLI0231,ASG002235,DUD101435,2026-06-21,4,4,4,3,4,5,4,Yes,False,,
CFB0005608,CLI0064,ASG002236,DUD101436,2025-03-10,5,4,5,5,5,5,5,Yes,False,,
CFB0005609,CLI0064,ASG002236,DUD101436,2024-10-30,2,1,1,2,3,2,2,Maybe,False,,
CFB0005610,CLI0064,ASG002236,DUD101436,2025-03-07,3,3,4,3,2,4,2,No,True,Classroom Management,
CFB0005611,CLI0064,ASG002236,DUD101436,2025-08-22,4,4,5,4,5,4,3,No,False,,
CFB0005612,CLI0183,ASG002237,DUD101437,2022-10-04,4,4,5,4,5,4,5,Yes,False,,
CFB0005613,CLI0183,ASG002237,DUD101437,2021-09-30,4,3,4,4,4,4,4,Yes,False,,
CFB0005614,CLI0251,ASG002238,DUD101437,2023-02-27,5,5,4,5,5,5,5,Yes,False,,
CFB0005615,CLI0123,ASG002239,DUD101438,2026-07-24,4,5,4,4,3,4,4,Yes,False,,
CFB0005616,CLI0123,ASG002239,DUD101438,2026-07-12,2,2,2,1,2,2,3,Yes,True,Lesson Quality,
CFB0005617,CLI0298,ASG002240,DUD101439,2024-11-05,3,3,2,3,2,4,2,Maybe,False,,
CFB0005618,CLI0298,ASG002240,DUD101439,2024-12-04,4,3,5,4,5,3,4,Yes,False,,
CFB0005619,CLI0178,ASG002241,DUD101439,2025-12-26,5,4,5,4,4,5,5,No,False,,
CFB0005620,CLI0178,ASG002241,DUD101439,2026-07-04,3,3,4,3,3,2,3,No,False,,
CFB0005621,CLI0178,ASG002241,DUD101439,2026-03-27,4,4,4,5,4,4,5,Yes,False,,
CFB0005622,CLI0219,ASG002242,DUD101439,2027-05-20,4,4,3,5,4,5,3,Yes,False,,
CFB0005623,CLI0219,ASG002242,DUD101439,2026-09-16,4,3,5,4,4,4,4,Yes,False,,
CFB0005624,CLI0219,ASG002242,DUD101439,2026-10-15,5,5,5,5,5,5,5,Yes,False,,
CFB0005625,CLI0091,ASG002243,DUD101440,2025-05-22,4,4,4,3,5,4,4,Yes,False,,
CFB0005626,CLI0091,ASG002243,DUD101440,2024-03-11,1,1,2,1,2,2,1,Maybe,True,Lesson Quality,
CFB0005627,CLI0091,ASG002243,DUD101440,2023-08-17,5,5,5,5,4,5,5,Yes,False,,
CFB0005628,CLI0091,ASG002243,DUD101440,2026-07-06,5,5,5,4,5,5,4,Yes,False,,
CFB0005629,CLI0036,ASG002244,DUD101441,2024-09-25,4,4,4,3,3,5,4,Maybe,False,,
CFB0005630,CLI0176,ASG002245,DUD101442,2022-03-23,4,5,4,4,5,4,5,Yes,False,,
CFB0005631,CLI0176,ASG002245,DUD101442,2022-02-24,5,5,4,5,5,5,5,Yes,True,Classroom Management,
CFB0005632,CLI0176,ASG002246,DUD101443,2022-03-08,4,4,3,3,5,4,4,Yes,False,,
CFB0005633,CLI0176,ASG002246,DUD101443,2022-01-12,2,1,1,3,3,2,3,Yes,False,,
CFB0005634,CLI0274,ASG002247,DUD101443,2022-06-27,5,5,4,5,5,5,5,Maybe,False,,
CFB0005635,CLI0274,ASG002247,DUD101443,2022-08-04,4,4,4,4,5,5,5,Yes,False,,
CFB0005636,CLI0234,ASG002248,DUD101444,2026-05-12,4,4,3,4,5,3,3,Yes,False,,
CFB0005637,CLI0234,ASG002248,DUD101444,2025-10-22,4,5,5,5,4,5,3,Yes,False,,
CFB0005638,CLI0234,ASG002248,DUD101444,2025-11-28,5,5,5,5,4,5,5,Maybe,False,,
CFB0005639,CLI0234,ASG002248,DUD101444,2022-02-10,5,5,4,5,5,5,5,Yes,False,,
CFB0005640,CLI0300,ASG002249,DUD101445,2024-04-04,4,3,5,4,5,4,5,Yes,False,,
CFB0005641,CLI0300,ASG002249,DUD101445,2024-06-26,3,3,3,2,4,3,4,Yes,False,,
CFB0005642,CLI0300,ASG002249,DUD101445,2024-11-20,4,4,3,4,4,4,4,Yes,False,,
CFB0005643,CLI0300,ASG002249,DUD101445,2024-10-06,5,4,5,5,5,5,5,Maybe,False,,
CFB0005644,CLI0264,ASG002250,DUD101446,2022-10-06,3,2,3,2,4,4,2,No,True,Lesson Quality,
CFB0005645,CLI0264,ASG002250,DUD101446,2022-01-07,3,4,4,4,4,4,2,Maybe,False,,
CFB0005646,CLI0264,ASG002250,DUD101446,2023-02-02,5,5,4,5,5,5,5,Yes,True,Communication,
CFB0005647,CLI0264,ASG002250,DUD101446,2022-08-22,3,4,4,4,3,2,2,No,False,,
CFB0005648,CLI0084,ASG002251,DUD101446,2024-02-19,4,3,4,3,5,4,4,Maybe,False,,
CFB0005649,CLI0084,ASG002251,DUD101446,2024-11-21,3,3,4,3,2,3,4,Yes,False,,
CFB0005650,CLI0084,ASG002251,DUD101446,2023-06-24,3,2,3,4,3,3,3,No,False,,
CFB0005651,CLI0084,ASG002251,DUD101446,2023-08-13,4,4,4,3,5,3,3,Yes,False,,
CFB0005652,CLI0048,ASG002252,DUD101447,2023-11-12,4,3,3,3,3,3,4,No,False,,
CFB0005653,CLI0048,ASG002252,DUD101447,2023-10-03,4,4,4,5,4,3,5,Yes,False,,
CFB0005654,CLI0048,ASG002252,DUD101447,2023-12-27,5,5,5,4,5,5,5,Yes,True,Communication,
CFB0005655,CLI0048,ASG002252,DUD101447,2023-10-18,2,2,2,2,1,2,2,Maybe,True,Classroom Management,
CFB0005656,CLI0133,ASG002253,DUD101447,2024-03-23,4,4,3,3,4,3,4,Yes,False,,
