training_record_id,employee_id,training_date,training_type,delivery_mode,trainer_employee_id,completion_status,result,training_notes
TRN015453,DUD101009,2026-01-12,General Zoom Training,Zoom,DUD100103,Completed,Passed,General teaching skills refresher
TRN015454,DUD101010,2024-08-04,Orientation,In Person,DUD100721,Completed,Passed,Initial training completed
TRN015455,DUD101010,2024-08-11,On-the-Job Training,In Person,DUD101316,Completed,Passed,Two-week initial training
TRN015456,DUD101010,2024-11-03,General Zoom Training,Zoom,DUD100683,Completed,Passed,Reinforced lesson preparation
TRN015457,DUD101010,2025-03-29,General Zoom Training,Zoom,DUD101382,Completed,Passed,Reinforced communication and professionalism
TRN015458,DUD101010,2025-06-29,General Zoom Training,Zoom,DUD101208,Completed,Passed,Reinforced lesson preparation
TRN015459,DUD101010,2025-08-31,General Zoom Training,Zoom,DUD100364,Completed,Passed,Reinforced lesson preparation
TRN015460,DUD101010,2025-12-03,General Zoom Training,Zoom,DUD100750,Completed,Passed,Reinforced classroom management
TRN015461,DUD101010,2026-02-06,General Zoom Training,Zoom,DUD100978,Completed,Passed,Teaching ideas and classroom techniques
TRN015462,DUD101011,2023-09-06,Orientation,In Person,DUD100978,Completed,Passed,Initial training completed
TRN015463,DUD101011,2023-09-13,On-the-Job Training,In Person,DUD100330,Completed,Passed,Two-week initial training
TRN015464,DUD101011,2023-11-16,General Zoom Training,Zoom,DUD100822,Completed,Passed,Reinforced classroom management
TRN015465,DUD101011,2024-01-15,General Zoom Training,Zoom,DUD100205,Completed,Passed,General teaching skills refresher
TRN015466,DUD101011,2024-07-04,General Zoom Training,Zoom,DUD101328,Completed,Passed,Reinforced communication and professionalism
TRN015467,DUD101011,2024-09-22,General Zoom Training,Zoom,DUD101251,Completed,Passed,General teaching skills refresher
TRN015468,DUD101011,2024-12-11,General Zoom Training,Zoom,DUD100045,Completed,Passed,Reinforced lesson preparation
TRN015473,DUD101011,2025-03-08,Performance Improvement Training,In Person,DUD100963,Completed,Passed,Additional support following performance review
TRN015469,DUD101011,2025-04-18,General Zoom Training,Zoom,DUD100630,Completed,Passed,General teaching skills refresher
TRN015470,DUD101011,2025-06-23,General Zoom Training,Zoom,DUD100297,Completed,Passed,General teaching skills refresher
TRN015471,DUD101011,2025-09-08,General Zoom Training,Zoom,DUD100667,Completed,Passed,General teaching skills refresher
TRN015472,DUD101011,2026-02-25,General Zoom Training,Zoom,DUD100457,Completed,Passed,General teaching skills refresher
TRN015474,DUD101012,2024-09-14,Orientation,In Person,DUD100963,Completed,Passed,Initial training completed
TRN015475,DUD101012,2024-09-21,On-the-Job Training,In Person,DUD100223,Completed,Passed,Two-week initial training
TRN015476,DUD101012,2024-12-17,General Zoom Training,Zoom,DUD100122,Completed,Passed,Reinforced lesson preparation
TRN015477,DUD101012,2025-02-21,General Zoom Training,Zoom,DUD100453,Completed,Passed,Reinforced classroom management
TRN015478,DUD101012,2025-05-09,General Zoom Training,Zoom,DUD101057,Completed,Passed,Reinforced classroom management
TRN015479,DUD101012,2025-08-12,General Zoom Training,Zoom,DUD101251,Completed,Passed,Reinforced lesson preparation
TRN015480,DUD101012,2025-10-23,General Zoom Training,Zoom,DUD100984,Completed,Passed,Reinforced classroom management
TRN015481,DUD101012,2026-01-17,General Zoom Training,Zoom,DUD101316,Completed,Passed,Reinforced classroom management
TRN015482,DUD101012,2026-03-18,General Zoom Training,Zoom,DUD101366,Completed,Passed,General teaching skills refresher
TRN015483,DUD101013,2019-12-28,Orientation,In Person,DUD100350,Completed,Passed,Initial training completed
TRN015484,DUD101013,2020-01-04,On-the-Job Training,In Person,DUD101328,Completed,Passed,Two-week initial training
TRN015485,DUD101013,2020-03-22,General Zoom Training,Zoom,DUD101303,Completed,Passed,General teaching skills refresher
TRN015486,DUD101013,2020-06-19,General Zoom Training,Zoom,DUD100062,Completed,Passed,Reinforced lesson preparation
TRN015487,DUD101013,2020-09-01,General Zoom Training,Zoom,DUD101449,Completed,Passed,General teaching skills refresher
TRN015488,DUD101013,2020-11-13,General Zoom Training,Zoom,DUD100992,Completed,Passed,Reinforced lesson preparation
TRN015489,DUD101013,2021-01-13,General Zoom Training,Zoom,DUD101262,Completed,Passed,Reinforced lesson preparation
TRN015490,DUD101013,2021-03-22,General Zoom Training,Zoom,DUD100869,Completed,Passed,Reinforced communication and professionalism
TRN015491,DUD101013,2021-06-06,General Zoom Training,Zoom,DUD100415,Completed,Passed,Teaching ideas and classroom techniques
TRN015492,DUD101013,2021-08-17,General Zoom Training,Zoom,DUD100002,Completed,Passed,General teaching skills refresher
TRN015493,DUD101013,2021-10-25,General Zoom Training,Zoom,DUD100597,Completed,Passed,Teaching ideas and classroom techniques
TRN015494,DUD101013,2022-01-10,General Zoom Training,Zoom,DUD100633,Completed,Passed,Reinforced communication and professionalism
TRN015495,DUD101013,2022-03-12,General Zoom Training,Zoom,DUD100835,Completed,Passed,Teaching ideas and classroom techniques
TRN015496,DUD101013,2022-06-14,General Zoom Training,Zoom,DUD100278,Completed,Passed,Reinforced classroom management
TRN015497,DUD101013,2022-09-08,General Zoom Training,Zoom,DUD100335,Completed,Passed,Reinforced lesson preparation
TRN015498,DUD101013,2022-12-03,General Zoom Training,Zoom,DUD101090,Completed,Passed,Reinforced lesson preparation
TRN015499,DUD101013,2023-02-21,General Zoom Training,Zoom,DUD100898,Completed,Passed,General teaching skills refresher
TRN015500,DUD101013,2023-05-08,General Zoom Training,Zoom,DUD100603,Completed,Passed,Reinforced lesson preparation
TRN015501,DUD101013,2023-08-11,General Zoom Training,Zoom,DUD100278,Completed,Passed,General teaching skills refresher
TRN015502,DUD101013,2023-12-29,General Zoom Training,Zoom,DUD100537,Completed,Passed,Reinforced lesson preparation
TRN015503,DUD101013,2024-03-07,General Zoom Training,Zoom,DUD100482,Completed,Passed,Reinforced lesson preparation
TRN015504,DUD101013,2024-05-22,General Zoom Training,Zoom,DUD100835,Completed,Passed,Reinforced classroom management
TRN015505,DUD101013,2024-11-18,General Zoom Training,Zoom,DUD100699,Completed,Passed,Teaching ideas and classroom techniques
TRN015506,DUD101013,2025-02-01,General Zoom Training,Zoom,DUD100667,Completed,Passed,General teaching skills refresher
TRN015507,DUD101013,2025-04-26,General Zoom Training,Zoom,DUD101398,Completed,Passed,Teaching ideas and classroom techniques
TRN015508,DUD101013,2025-09-12,General Zoom Training,Zoom,DUD100487,Completed,Passed,Reinforced classroom management
TRN015509,DUD101013,2025-11-25,General Zoom Training,Zoom,DUD100103,Completed,Passed,Reinforced lesson preparation
TRN015510,DUD101013,2026-02-16,General Zoom Training,Zoom,DUD100335,Completed,Passed,Reinforced communication and professionalism
TRN015511,DUD101014,2023-12-24,Orientation,In Person,DUD101120,Completed,Passed,Initial training completed
TRN015512,DUD101014,2023-12-31,On-the-Job Training,In Person,DUD101267,Completed,Passed,Two-week initial training
TRN015513,DUD101014,2024-03-21,General Zoom Training,Zoom,DUD101054,Completed,Passed,General teaching skills refresher
TRN015514,DUD101014,2024-05-20,General Zoom Training,Zoom,DUD100002,Completed,Passed,Reinforced lesson preparation
TRN015515,DUD101014,2024-08-09,General Zoom Training,Zoom,DUD101056,Completed,Passed,Reinforced lesson preparation
TRN015516,DUD101014,2025-01-17,General Zoom Training,Zoom,DUD101355,Completed,Passed,Reinforced lesson preparation
TRN015517,DUD101014,2025-03-30,General Zoom Training,Zoom,DUD101294,Completed,Passed,Teaching ideas and classroom techniques
TRN015518,DUD101014,2025-06-26,General Zoom Training,Zoom,DUD100630,Completed,Passed,Reinforced classroom management
TRN015519,DUD101014,2025-09-03,General Zoom Training,Zoom,DUD101193,Completed,Passed,Reinforced lesson preparation
TRN015520,DUD101014,2025-12-02,General Zoom Training,Zoom,DUD101208,Completed,Passed,General teaching skills refresher
TRN015521,DUD101014,2026-03-05,General Zoom Training,Zoom,DUD101339,Completed,Passed,General teaching skills refresher
TRN015522,DUD101015,2021-07-11,Orientation,In Person,DUD100661,Completed,Passed,Initial training completed
TRN015523,DUD101015,2021-07-18,On-the-Job Training,In Person,DUD100934,Completed,Passed,Two-week initial training
TRN015524,DUD101015,2021-09-26,General Zoom Training,Zoom,DUD100204,Completed,Passed,Teaching ideas and classroom techniques
TRN015525,DUD101015,2021-12-14,General Zoom Training,Zoom,DUD101251,Completed,Passed,Reinforced communication and professionalism
TRN015526,DUD101015,2022-10-01,General Zoom Training,Zoom,DUD100342,Completed,Passed,General teaching skills refresher
TRN015527,DUD101015,2022-12-07,General Zoom Training,Zoom,DUD100457,Completed,Passed,General teaching skills refresher
TRN015528,DUD101015,2023-05-06,General Zoom Training,Zoom,DUD100415,Completed,Passed,Reinforced classroom management
TRN015529,DUD101015,2023-07-13,General Zoom Training,Zoom,DUD101190,Completed,Passed,Reinforced classroom management
TRN015530,DUD101015,2023-09-23,General Zoom Training,Zoom,DUD101054,Completed,Passed,Reinforced classroom management
TRN015531,DUD101015,2023-11-29,General Zoom Training,Zoom,DUD100758,Completed,Passed,Reinforced classroom management
TRN015532,DUD101015,2024-03-02,General Zoom Training,Zoom,DUD100603,Completed,Passed,Teaching ideas and classroom techniques
TRN015533,DUD101015,2024-05-23,General Zoom Training,Zoom,DUD100633,Completed,Passed,Reinforced lesson preparation
TRN015534,DUD101015,2024-08-22,General Zoom Training,Zoom,DUD100337,Completed,Passed,Teaching ideas and classroom techniques
TRN015535,DUD101015,2024-10-31,General Zoom Training,Zoom,DUD100667,Completed,Passed,Reinforced classroom management
TRN015536,DUD101015,2025-04-05,General Zoom Training,Zoom,DUD101020,Completed,Passed,Teaching ideas and classroom techniques
TRN015537,DUD101015,2025-06-05,General Zoom Training,Zoom,DUD101328,Completed,Passed,General teaching skills refresher
TRN015538,DUD101015,2025-08-20,General Zoom Training,Zoom,DUD100153,Completed,Passed,Reinforced communication and professionalism
TRN015539,DUD101015,2026-01-03,General Zoom Training,Zoom,DUD100131,Completed,Passed,General teaching skills refresher
TRN015540,DUD101015,2026-03-25,General Zoom Training,Zoom,DUD100823,Completed,Passed,Reinforced communication and professionalism
TRN015541,DUD101016,2023-07-02,Orientation,In Person,DUD100135,Completed,Passed,Initial training completed
TRN015542,DUD101016,2023-07-09,On-the-Job Training,In Person,DUD100934,Completed,Passed,Two-week initial training
TRN015543,DUD101016,2023-09-26,General Zoom Training,Zoom,DUD100992,Completed,Passed,Reinforced lesson preparation
TRN015544,DUD101016,2023-12-15,General Zoom Training,Zoom,DUD100570,Completed,Passed,General teaching skills refresher
TRN015545,DUD101016,2024-03-09,General Zoom Training,Zoom,DUD101316,Completed,Passed,General teaching skills refresher
TRN015546,DUD101016,2024-05-25,General Zoom Training,Zoom,DUD100625,Completed,Passed,Reinforced communication and professionalism
TRN015547,DUD101016,2024-08-28,General Zoom Training,Zoom,DUD100248,Completed,Passed,Reinforced lesson preparation
TRN015548,DUD101016,2025-05-06,General Zoom Training,Zoom,DUD100898,Completed,Passed,Reinforced communication and professionalism
TRN015549,DUD101016,2025-07-14,General Zoom Training,Zoom,DUD100672,Completed,Passed,Reinforced classroom management
TRN015550,DUD101016,2025-09-21,General Zoom Training,Zoom,DUD100491,Completed,Passed,Reinforced lesson preparation
TRN015551,DUD101016,2025-11-26,General Zoom Training,Zoom,DUD100491,Completed,Passed,Reinforced lesson preparation
TRN015552,DUD101016,2026-02-03,General Zoom Training,Zoom,DUD100519,Completed,Passed,General teaching skills refresher
TRN015553,DUD101017,2019-12-08,Orientation,In Person,DUD101056,Completed,Passed,Initial training completed
TRN015554,DUD101017,2019-12-15,On-the-Job Training,In Person,DUD100644,Completed,Passed,Two-week initial training
TRN015555,DUD101017,2020-02-14,General Zoom Training,Zoom,DUD100767,Completed,Passed,Reinforced lesson preparation
TRN015556,DUD101017,2020-07-22,General Zoom Training,Zoom,DUD101057,Completed,Passed,Reinforced lesson preparation
TRN015557,DUD101017,2020-10-06,General Zoom Training,Zoom,DUD100045,Completed,Passed,Teaching ideas and classroom techniques
TRN015558,DUD101017,2020-12-06,General Zoom Training,Zoom,DUD100721,Completed,Passed,Teaching ideas and classroom techniques
TRN015559,DUD101017,2021-05-25,General Zoom Training,Zoom,DUD101129,Completed,Passed,Reinforced classroom management
TRN015560,DUD101017,2021-07-24,General Zoom Training,Zoom,DUD100661,Completed,Passed,General teaching skills refresher
TRN015561,DUD101017,2021-10-23,General Zoom Training,Zoom,DUD100992,Completed,Passed,Reinforced communication and professionalism
TRN015562,DUD101017,2022-01-09,General Zoom Training,Zoom,DUD100473,Completed,Passed,Reinforced lesson preparation
TRN015563,DUD101017,2022-03-21,General Zoom Training,Zoom,DUD100457,Completed,Passed,Teaching ideas and classroom techniques
TRN015564,DUD101017,2022-06-09,General Zoom Training,Zoom,DUD101146,Completed,Passed,Reinforced classroom management
TRN015565,DUD101017,2022-08-29,General Zoom Training,Zoom,DUD100570,Completed,Passed,Reinforced lesson preparation
TRN015566,DUD101017,2022-11-13,General Zoom Training,Zoom,DUD101247,Completed,Passed,Reinforced communication and professionalism
TRN015567,DUD101017,2023-04-06,General Zoom Training,Zoom,DUD100295,Completed,Passed,Reinforced communication and professionalism
TRN015568,DUD101017,2023-06-17,General Zoom Training,Zoom,DUD101215,Completed,Passed,Teaching ideas and classroom techniques
TRN015569,DUD101017,2023-09-01,General Zoom Training,Zoom,DUD100823,Completed,Passed,Reinforced communication and professionalism
TRN015570,DUD101017,2024-01-16,General Zoom Training,Zoom,DUD100829,Completed,Passed,Reinforced communication and professionalism
TRN015571,DUD101017,2024-03-23,General Zoom Training,Zoom,DUD100722,Completed,Passed,Teaching ideas and classroom techniques
TRN015572,DUD101017,2024-05-24,General Zoom Training,Zoom,DUD100149,Completed,Passed,General teaching skills refresher
TRN015573,DUD101017,2024-08-01,General Zoom Training,Zoom,DUD100382,Completed,Passed,Reinforced classroom management
TRN015574,DUD101017,2025-01-10,General Zoom Training,Zoom,DUD101193,Completed,Passed,Teaching ideas and classroom techniques
TRN015575,DUD101017,2025-03-22,General Zoom Training,Zoom,DUD100697,Completed,Passed,Reinforced lesson preparation
TRN015576,DUD101017,2025-05-25,General Zoom Training,Zoom,DUD100216,Completed,Passed,General teaching skills refresher
TRN015577,DUD101017,2025-08-03,General Zoom Training,Zoom,DUD100817,Completed,Passed,Reinforced classroom management
TRN015578,DUD101017,2025-10-15,General Zoom Training,Zoom,DUD101193,Completed,Passed,Reinforced lesson preparation
TRN015579,DUD101017,2025-12-17,General Zoom Training,Zoom,DUD100453,Completed,Passed,Reinforced lesson preparation
TRN015580,DUD101017,2026-02-22,General Zoom Training,Zoom,DUD100205,Completed,Passed,General teaching skills refresher
TRN015581,DUD101018,2023-04-12,Orientation,In Person,DUD100151,Completed,Passed,Initial training completed
TRN015582,DUD101018,2023-04-19,On-the-Job Training,In Person,DUD101303,Completed,Passed,Two-week initial training
TRN015583,DUD101018,2023-06-26,General Zoom Training,Zoom,DUD101215,Completed,Passed,Reinforced classroom management
TRN015584,DUD101018,2023-09-21,General Zoom Training,Zoom,DUD101056,Completed,Passed,Teaching ideas and classroom techniques
TRN015585,DUD101018,2023-12-21,General Zoom Training,Zoom,DUD100297,Completed,Passed,Teaching ideas and classroom techniques
