performance_id,employee_id,assignment_id,reviewer_id,review_date,review_type,lesson_quality,classroom_management,professionalism,communication,reliability,overall_score,improvement_required,comments
PERF0002635,DUD101289,ASG001996,DUD000055,2024-09-13,Six-Month Review,5,5,4,4,5,4.6,False,
PERF0002636,DUD101290,ASG001997,DUD000097,2026-01-29,Annual Review,4,5,4,4,4,4.2,False,
PERF0002637,DUD101290,ASG001998,DUD000012,2026-08-07,Six-Month Review,4,3,4,4,4,3.8,False,
PERF0002638,DUD101291,ASG002000,DUD000040,2023-08-25,School Visit,5,5,3,5,4,4.4,False,
PERF0002639,DUD101291,ASG001999,DUD000098,2022-01-24,Annual Review,3,2,3,3,4,3.0,False,
PERF0002640,DUD101291,ASG002000,DUD000032,2023-06-28,School Visit,4,5,5,5,5,4.8,False,
PERF0002641,DUD101292,ASG002001,DUD000034,2026-05-25,Six-Month Review,3,3,3,4,2,3.0,False,
PERF0002642,DUD101292,ASG002001,DUD000084,2024-02-16,Annual Review,4,4,5,4,4,4.2,False,
PERF0002643,DUD101293,ASG002003,DUD000051,2022-09-22,Performance Improvement Review,2,3,3,3,1,2.4,True,
PERF0002644,DUD101293,ASG002002,DUD000083,2022-01-04,Six-Month Review,4,4,4,5,3,4.0,False,
PERF0002645,DUD101293,ASG002002,DUD000062,2022-07-20,School Visit,2,4,4,2,3,3.0,False,
PERF0002646,DUD101294,ASG002004,DUD000008,2022-11-02,School Visit,5,3,5,4,4,4.2,False,
PERF0002647,DUD101294,ASG002004,DUD000096,2023-01-06,Performance Improvement Review,5,5,3,4,4,4.2,False,
PERF0002648,DUD101294,ASG002004,DUD000090,2022-10-08,School Visit,4,3,2,3,3,3.0,False,
PERF0002649,DUD101295,ASG002005,DUD000020,2022-11-01,Performance Improvement Review,4,4,4,3,3,3.6,False,
PERF0002650,DUD101295,ASG002005,DUD000039,2024-05-20,Six-Month Review,2,2,3,1,2,2.0,True,
PERF0002651,DUD101296,ASG002008,DUD000034,2023-08-19,School Visit,4,5,5,4,5,4.6,False,
PERF0002652,DUD101296,ASG002007,DUD000033,2022-07-26,School Visit,5,5,5,5,5,5.0,False,
PERF0002653,DUD101297,ASG002009,DUD000013,2024-05-09,Six-Month Review,3,5,3,3,4,3.6,False,
PERF0002654,DUD101298,ASG002011,DUD000099,2025-03-14,School Visit,2,3,3,1,2,2.2,True,
PERF0002655,DUD101298,ASG002011,DUD000028,2025-02-23,Performance Improvement Review,3,2,1,2,2,2.0,True,
PERF0002656,DUD101298,ASG002011,DUD000074,2025-04-19,Six-Month Review,5,5,4,5,3,4.4,False,
PERF0002657,DUD101299,ASG002014,DUD000081,2025-07-26,Six-Month Review,4,4,3,5,4,4.0,False,
PERF0002658,DUD101300,ASG002015,DUD000023,2022-10-23,Six-Month Review,4,3,4,4,4,3.8,False,
PERF0002659,DUD101300,ASG002015,DUD000021,2022-11-23,Performance Improvement Review,3,5,3,4,5,4.0,False,
PERF0002660,DUD101300,ASG002015,DUD000060,2022-06-09,Annual Review,2,3,3,3,4,3.0,False,
PERF0002661,DUD101301,ASG002016,DUD000031,2022-05-22,Six-Month Review,5,5,5,5,4,4.8,False,
PERF0002662,DUD101301,ASG002016,DUD000012,2021-10-04,Six-Month Review,5,5,5,4,5,4.8,False,
PERF0002663,DUD101302,ASG002018,DUD000050,2026-05-19,Performance Improvement Review,2,3,1,1,3,2.0,True,
PERF0002664,DUD101303,ASG002020,DUD000080,2025-07-16,Annual Review,1,3,1,1,3,1.8,True,
PERF0002665,DUD101303,ASG002019,DUD000051,2024-05-05,Six-Month Review,3,4,4,3,3,3.4,False,
PERF0002666,DUD101304,ASG002022,DUD000098,2024-06-06,Six-Month Review,1,2,2,2,1,1.6,True,
PERF0002667,DUD101305,ASG002025,DUD000073,2023-11-01,Annual Review,3,4,3,3,2,3.0,False,
PERF0002668,DUD101306,ASG002026,DUD000095,2026-08-08,School Visit,4,5,5,5,5,4.8,False,
PERF0002669,DUD101306,ASG002026,DUD000050,2024-12-27,Performance Improvement Review,4,4,4,4,3,3.8,False,
PERF0002670,DUD101306,ASG002026,DUD000066,2025-07-06,School Visit,3,3,4,4,3,3.4,False,
PERF0002671,DUD101307,ASG002027,DUD000071,2022-04-28,Six-Month Review,4,4,4,4,4,4.0,False,
PERF0002672,DUD101307,ASG002027,DUD000079,2022-06-10,Six-Month Review,4,3,4,4,3,3.6,False,
PERF0002673,DUD101308,ASG002028,DUD000018,2023-12-29,Six-Month Review,5,5,5,5,4,4.8,False,
PERF0002674,DUD101308,ASG002028,DUD000030,2023-09-17,Annual Review,5,5,5,5,5,5.0,False,
PERF0002675,DUD101308,ASG002028,DUD000016,2024-01-13,Six-Month Review,4,5,3,5,4,4.2,False,
PERF0002676,DUD101309,ASG002029,DUD000079,2025-09-17,Six-Month Review,5,5,4,5,5,4.8,False,
PERF0002677,DUD101310,ASG002030,DUD000081,2021-06-21,Six-Month Review,3,3,3,2,2,2.6,True,
PERF0002678,DUD101311,ASG002031,DUD000070,2026-04-16,Six-Month Review,4,4,4,3,4,3.8,False,
PERF0002679,DUD101311,ASG002031,DUD000037,2026-05-26,Annual Review,4,5,3,3,4,3.8,False,
PERF0002680,DUD101312,ASG002033,DUD000091,2023-10-28,Annual Review,5,3,5,4,4,4.2,False,
PERF0002681,DUD101312,ASG002033,DUD000092,2022-12-14,School Visit,3,4,3,3,2,3.0,False,
PERF0002682,DUD101312,ASG002033,DUD000014,2023-08-12,Performance Improvement Review,4,3,4,4,4,3.8,False,
PERF0002683,DUD101313,ASG002035,DUD000074,2025-02-23,School Visit,5,4,4,4,5,4.4,False,
PERF0002684,DUD101313,ASG002035,DUD000054,2025-07-08,Six-Month Review,4,3,2,2,2,2.6,True,
PERF0002685,DUD101313,ASG002035,DUD000054,2023-05-09,Six-Month Review,5,5,5,5,4,4.8,False,
PERF0002686,DUD101314,ASG002036,DUD000010,2023-10-01,Annual Review,5,5,5,5,5,5.0,False,
PERF0002687,DUD101315,ASG002037,DUD000026,2023-10-10,Performance Improvement Review,5,5,5,4,5,4.8,False,
PERF0002688,DUD101315,ASG002037,DUD000017,2023-12-01,Annual Review,3,2,3,4,2,2.8,True,
PERF0002689,DUD101316,ASG002038,DUD000045,2023-07-28,School Visit,2,2,4,2,2,2.4,True,
PERF0002690,DUD101316,ASG002038,DUD000070,2023-04-28,Six-Month Review,5,5,5,5,5,5.0,False,
PERF0002691,DUD101316,ASG002038,DUD000064,2023-09-13,Annual Review,5,4,5,5,5,4.8,False,
PERF0002692,DUD101317,ASG002039,DUD000028,2025-01-03,School Visit,3,3,4,5,4,3.8,False,
PERF0002693,DUD101318,ASG002041,DUD000033,2024-07-22,Performance Improvement Review,5,4,3,5,4,4.2,False,
PERF0002694,DUD101319,ASG002044,DUD000003,2024-06-16,School Visit,5,3,3,4,5,4.0,False,
PERF0002695,DUD101320,ASG002046,DUD000071,2023-12-04,Performance Improvement Review,3,3,3,3,3,3.0,False,
PERF0002696,DUD101320,ASG002046,DUD000025,2023-08-12,School Visit,3,4,5,4,4,4.0,False,
PERF0002697,DUD101321,ASG002047,DUD000074,2022-05-03,Annual Review,3,5,3,5,4,4.0,False,
PERF0002698,DUD101322,ASG002049,DUD000075,2022-12-19,Performance Improvement Review,4,5,5,4,5,4.6,False,
PERF0002699,DUD101323,ASG002051,DUD000056,2022-01-30,Annual Review,3,3,2,4,3,3.0,False,
PERF0002700,DUD101323,ASG002052,DUD000046,2022-11-24,Six-Month Review,4,5,4,4,5,4.4,False,
PERF0002701,DUD101323,ASG002051,DUD000027,2021-10-13,School Visit,3,3,3,3,4,3.2,False,
PERF0002702,DUD101324,ASG002053,DUD000014,2025-12-01,School Visit,4,3,5,5,3,4.0,False,
PERF0002703,DUD101324,ASG002053,DUD000048,2025-07-15,Annual Review,5,5,4,5,5,4.8,False,
PERF0002704,DUD101324,ASG002053,DUD000090,2026-02-15,Performance Improvement Review,4,5,5,4,5,4.6,False,
PERF0002705,DUD101325,ASG002054,DUD000043,2025-03-19,School Visit,3,4,4,3,4,3.6,False,
PERF0002706,DUD101326,ASG002056,DUD000035,2023-04-11,School Visit,4,4,5,5,4,4.4,False,
PERF0002707,DUD101326,ASG002057,DUD000030,2026-02-18,School Visit,4,5,5,4,5,4.6,False,
PERF0002708,DUD101326,ASG002057,DUD000092,2024-01-21,Six-Month Review,4,4,4,4,4,4.0,False,
PERF0002709,DUD101327,ASG002059,DUD000039,2024-03-19,Annual Review,5,4,5,3,4,4.2,False,
PERF0002710,DUD101327,ASG002060,DUD000088,2025-01-07,Performance Improvement Review,3,4,4,4,4,3.8,False,
PERF0002711,DUD101328,ASG002061,DUD000067,2024-04-01,Performance Improvement Review,5,5,5,4,4,4.6,False,
PERF0002712,DUD101328,ASG002062,DUD000017,2025-07-18,Annual Review,4,3,3,4,3,3.4,False,
PERF0002713,DUD101329,ASG002063,DUD000074,2024-05-26,Performance Improvement Review,4,5,3,3,4,3.8,False,
PERF0002714,DUD101330,ASG002064,DUD000064,2026-04-30,School Visit,4,4,5,5,4,4.4,False,
PERF0002715,DUD101331,ASG002065,DUD000028,2025-05-23,School Visit,5,5,5,5,4,4.8,False,
PERF0002716,DUD101332,ASG002067,DUD000063,2026-04-30,Six-Month Review,3,4,3,4,4,3.6,False,
PERF0002717,DUD101333,ASG002069,DUD000032,2026-05-09,School Visit,4,3,2,2,3,2.8,True,
PERF0002718,DUD101334,ASG002070,DUD000054,2023-03-28,School Visit,4,5,4,5,4,4.4,False,
PERF0002719,DUD101335,ASG002072,DUD000077,2026-06-12,Annual Review,3,4,2,2,4,3.0,False,
PERF0002720,DUD101336,ASG002073,DUD000052,2026-05-09,Performance Improvement Review,3,2,2,4,3,2.8,True,
PERF0002721,DUD101336,ASG002073,DUD000061,2026-06-21,Six-Month Review,4,3,4,5,3,3.8,False,
PERF0002722,DUD101337,ASG002075,DUD000018,2026-03-07,Six-Month Review,3,3,2,3,2,2.6,True,
PERF0002723,DUD101337,ASG002075,DUD000028,2026-04-30,Annual Review,1,2,3,3,2,2.2,True,
PERF0002724,DUD101337,ASG002075,DUD000032,2026-05-20,School Visit,2,3,4,3,3,3.0,False,
PERF0002725,DUD101338,ASG002076,DUD000083,2026-11-22,Six-Month Review,5,4,4,3,5,4.2,False,
PERF0002726,DUD101338,ASG002076,DUD000017,2026-11-06,School Visit,3,3,5,4,5,4.0,False,
PERF0002727,DUD101339,ASG002077,DUD000066,2024-12-02,Six-Month Review,3,4,3,4,5,3.8,False,
PERF0002728,DUD101339,ASG002077,DUD000001,2025-02-25,School Visit,4,4,4,3,4,3.8,False,
PERF0002729,DUD101339,ASG002077,DUD000086,2025-04-20,Performance Improvement Review,2,3,3,2,3,2.6,True,
PERF0002730,DUD101340,ASG002078,DUD000004,2023-05-05,Performance Improvement Review,4,5,5,5,4,4.6,False,
PERF0002731,DUD101340,ASG002078,DUD000049,2023-06-05,School Visit,4,5,5,5,5,4.8,False,
PERF0002732,DUD101341,ASG002080,DUD000029,2025-01-26,Annual Review,4,4,5,5,4,4.4,False,
PERF0002733,DUD101342,ASG002082,DUD000087,2025-12-18,Six-Month Review,3,4,3,4,5,3.8,False,
PERF0002734,DUD101342,ASG002082,DUD000084,2025-08-21,School Visit,5,4,4,3,3,3.8,False,
PERF0002735,DUD101343,ASG002084,DUD000071,2022-06-19,Performance Improvement Review,1,3,3,2,2,2.2,True,
PERF0002736,DUD101343,ASG002084,DUD000046,2022-04-01,Six-Month Review,4,5,3,5,4,4.2,False,
PERF0002737,DUD101344,ASG002086,DUD000053,2023-06-17,Performance Improvement Review,3,4,3,3,2,3.0,False,
PERF0002738,DUD101345,ASG002087,DUD000075,2026-03-27,Six-Month Review,2,3,3,3,3,2.8,True,
PERF0002739,DUD101345,ASG002087,DUD000018,2025-01-01,School Visit,4,5,5,5,5,4.8,False,
PERF0002740,DUD101346,ASG002088,DUD000044,2023-11-01,Annual Review,4,4,5,5,4,4.4,False,
PERF0002741,DUD101347,ASG002089,DUD000071,2021-10-07,Annual Review,4,4,4,4,5,4.2,False,
PERF0002742,DUD101347,ASG002089,DUD000023,2021-09-30,Annual Review,4,3,2,4,3,3.2,False,
PERF0002743,DUD101348,ASG002091,DUD000071,2024-04-09,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0002744,DUD101349,ASG002092,DUD000053,2024-01-17,School Visit,4,3,3,4,4,3.6,False,
PERF0002745,DUD101350,ASG002094,DUD000080,2025-02-21,Six-Month Review,5,4,4,4,5,4.4,False,
PERF0002746,DUD101350,ASG002094,DUD000082,2025-02-12,School Visit,4,4,3,3,3,3.4,False,
PERF0002747,DUD101350,ASG002094,DUD000055,2026-05-07,Six-Month Review,4,4,5,4,4,4.2,False,
PERF0002748,DUD101351,ASG002095,DUD000001,2021-10-05,Performance Improvement Review,4,5,5,5,5,4.8,False,
PERF0002749,DUD101351,ASG002096,DUD000037,2026-04-15,Annual Review,2,2,2,2,2,2.0,True,
PERF0002750,DUD101352,ASG002097,DUD000034,2024-05-12,School Visit,2,3,3,4,3,3.0,False,
PERF0002751,DUD101352,ASG002097,DUD000042,2024-11-27,Six-Month Review,5,5,4,4,3,4.2,False,
PERF0002752,DUD101353,ASG002099,DUD000100,2026-07-24,Performance Improvement Review,2,3,2,3,2,2.4,True,
PERF0002753,DUD101354,ASG002101,DUD000053,2021-12-07,Annual Review,5,4,4,4,4,4.2,False,
PERF0002754,DUD101355,ASG002104,DUD000036,2025-08-08,Annual Review,4,4,2,4,3,3.4,False,
PERF0002755,DUD101356,ASG002106,DUD000018,2026-08-16,Performance Improvement Review,4,4,5,3,5,4.2,False,
PERF0002756,DUD101357,ASG002107,DUD000069,2025-12-28,School Visit,4,3,4,3,3,3.4,False,
PERF0002757,DUD101357,ASG002107,DUD000036,2026-03-05,Performance Improvement Review,5,4,5,4,5,4.6,False,
PERF0002758,DUD101358,ASG002108,DUD000012,2025-01-22,Performance Improvement Review,3,4,4,5,4,4.0,False,
PERF0002759,DUD101358,ASG002108,DUD000027,2025-09-21,Annual Review,3,4,4,4,3,3.6,False,
PERF0002760,DUD101359,ASG002109,DUD000098,2025-04-23,School Visit,5,5,5,5,5,5.0,False,
PERF0002761,DUD101359,ASG002109,DUD000095,2024-12-15,Performance Improvement Review,5,5,5,4,4,4.6,False,
PERF0002762,DUD101360,ASG002110,DUD000040,2022-03-09,Six-Month Review,5,5,3,3,3,3.8,False,
PERF0002763,DUD101360,ASG002111,DUD000079,2024-10-05,Six-Month Review,4,3,4,4,3,3.6,False,
PERF0002764,DUD101360,ASG002110,DUD000062,2022-02-17,Performance Improvement Review,4,4,3,4,4,3.8,False,
PERF0002765,DUD101361,ASG002113,DUD000079,2026-03-02,Six-Month Review,1,1,2,2,2,1.6,True,
PERF0002766,DUD101361,ASG002112,DUD000063,2025-11-28,Six-Month Review,3,2,2,1,3,2.2,True,
PERF0002767,DUD101362,ASG002114,DUD000024,2025-04-19,Performance Improvement Review,3,2,1,3,2,2.2,True,
PERF0002768,DUD101362,ASG002114,DUD000001,2025-10-15,Six-Month Review,4,3,3,4,3,3.4,False,
PERF0002769,DUD101363,ASG002115,DUD000013,2023-03-28,Performance Improvement Review,4,5,5,5,4,4.6,False,
PERF0002770,DUD101363,ASG002115,DUD000045,2023-06-10,School Visit,1,1,1,2,1,1.2,True,
PERF0002771,DUD101364,ASG002118,DUD000077,2025-07-13,Annual Review,4,5,5,4,5,4.6,False,
PERF0002772,DUD101365,ASG002119,DUD000016,2025-05-16,Performance Improvement Review,5,3,5,3,5,4.2,False,
PERF0002773,DUD101365,ASG002121,DUD000034,2026-08-12,Performance Improvement Review,3,3,3,3,2,2.8,True,
PERF0002774,DUD101365,ASG002121,DUD000029,2026-08-16,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0002775,DUD101366,ASG002122,DUD000039,2026-05-20,Annual Review,2,3,3,3,4,3.0,False,
PERF0002776,DUD101366,ASG002122,DUD000042,2024-12-14,Performance Improvement Review,4,5,5,5,5,4.8,False,
PERF0002777,DUD101367,ASG002123,DUD000061,2023-02-23,Six-Month Review,2,1,1,1,1,1.2,True,
PERF0002778,DUD101367,ASG002124,DUD000018,2024-07-18,Six-Month Review,4,4,5,4,4,4.2,False,
PERF0002779,DUD101368,ASG002125,DUD000079,2024-05-14,Performance Improvement Review,3,3,3,2,3,2.8,True,
PERF0002780,DUD101369,ASG002126,DUD000070,2024-02-21,Six-Month Review,5,5,4,5,5,4.8,False,
PERF0002781,DUD101370,ASG002128,DUD000008,2026-02-17,Annual Review,5,3,3,3,3,3.4,False,
PERF0002782,DUD101370,ASG002128,DUD000045,2026-04-14,Performance Improvement Review,4,4,5,4,5,4.4,False,
PERF0002783,DUD101371,ASG002129,DUD000012,2026-01-24,School Visit,3,2,3,3,4,3.0,False,
PERF0002784,DUD101371,ASG002129,DUD000059,2026-04-11,School Visit,3,2,3,3,3,2.8,True,
PERF0002785,DUD101372,ASG002132,DUD000097,2027-03-20,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0002786,DUD101372,ASG002130,DUD000011,2025-03-21,Performance Improvement Review,5,5,3,4,5,4.4,False,
PERF0002787,DUD101373,ASG002133,DUD000066,2026-04-24,School Visit,5,4,4,5,5,4.6,False,
PERF0002788,DUD101373,ASG002133,DUD000058,2025-04-25,Six-Month Review,5,5,5,4,4,4.6,False,
PERF0002789,DUD101373,ASG002133,DUD000078,2025-05-30,School Visit,3,2,2,1,2,2.0,True,
PERF0002790,DUD101374,ASG002135,DUD000060,2025-03-22,School Visit,4,3,3,4,4,3.6,False,
PERF0002791,DUD101375,ASG002136,DUD000020,2024-10-04,School Visit,3,5,4,4,3,3.8,False,
PERF0002792,DUD101375,ASG002137,DUD000089,2025-06-04,School Visit,5,5,5,4,4,4.6,False,
PERF0002793,DUD101376,ASG002138,DUD000087,2023-06-05,Performance Improvement Review,4,3,3,5,4,3.8,False,
PERF0002794,DUD101376,ASG002138,DUD000026,2023-11-21,Annual Review,4,3,5,4,3,3.8,False,
PERF0002795,DUD101376,ASG002139,DUD000018,2025-10-16,Performance Improvement Review,4,5,3,3,5,4.0,False,
PERF0002796,DUD101377,ASG002140,DUD000076,2025-12-03,Annual Review,3,2,3,3,1,2.4,True,
PERF0002797,DUD101377,ASG002140,DUD000088,2024-07-03,Annual Review,4,4,4,5,3,4.0,False,
PERF0002798,DUD101378,ASG002143,DUD000007,2026-08-30,Six-Month Review,5,5,4,3,4,4.2,False,
PERF0002799,DUD101378,ASG002141,DUD000032,2025-01-19,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0002800,DUD101379,ASG002144,DUD000023,2025-02-19,Six-Month Review,4,5,5,4,5,4.6,False,
PERF0002801,DUD101380,ASG002145,DUD000069,2025-09-12,Annual Review,4,3,5,5,4,4.2,False,
PERF0002802,DUD101380,ASG002145,DUD000036,2025-06-08,Performance Improvement Review,1,3,1,1,1,1.4,True,
PERF0002803,DUD101380,ASG002145,DUD000097,2026-06-15,Annual Review,1,2,1,1,1,1.2,True,
PERF0002804,DUD101381,ASG002147,DUD000093,2026-05-26,Annual Review,4,4,5,3,5,4.2,False,
PERF0002805,DUD101382,ASG002149,DUD000082,2023-11-25,Performance Improvement Review,3,3,3,4,4,3.4,False,
PERF0002806,DUD101382,ASG002148,DUD000027,2022-04-04,School Visit,4,4,5,5,3,4.2,False,
PERF0002807,DUD101382,ASG002149,DUD000018,2023-05-31,Six-Month Review,5,3,5,3,4,4.0,False,
PERF0002808,DUD101383,ASG002150,DUD000093,2023-01-05,School Visit,3,5,3,4,4,3.8,False,
PERF0002809,DUD101383,ASG002150,DUD000072,2022-10-14,School Visit,5,5,4,4,5,4.6,False,
PERF0002810,DUD101384,ASG002151,DUD000013,2025-11-14,Six-Month Review,3,2,2,2,3,2.4,True,
PERF0002811,DUD101384,ASG002151,DUD000040,2026-06-07,Annual Review,5,4,4,5,4,4.4,False,
PERF0002812,DUD101384,ASG002151,DUD000083,2026-04-05,School Visit,1,2,1,1,2,1.4,True,
PERF0002813,DUD101385,ASG002153,DUD000087,2023-01-02,Annual Review,4,4,3,5,5,4.2,False,
PERF0002814,DUD101385,ASG002153,DUD000076,2023-05-28,Performance Improvement Review,2,1,2,3,1,1.8,True,
PERF0002815,DUD101385,ASG002154,DUD000066,2026-01-29,Annual Review,4,5,4,3,5,4.2,False,
PERF0002816,DUD101386,ASG002155,DUD000066,2025-09-23,Annual Review,5,5,5,5,5,5.0,False,
PERF0002817,DUD101386,ASG002155,DUD000025,2025-06-01,Six-Month Review,4,4,4,3,3,3.6,False,
PERF0002818,DUD101387,ASG002156,DUD000069,2025-12-31,Annual Review,4,5,4,4,3,4.0,False,
PERF0002819,DUD101387,ASG002156,DUD000054,2024-02-13,School Visit,3,3,3,2,2,2.6,True,
PERF0002820,DUD101388,ASG002157,DUD000096,2026-05-30,School Visit,5,5,5,4,4,4.6,False,
PERF0002821,DUD101389,ASG002159,DUD000074,2024-12-23,School Visit,4,4,3,5,4,4.0,False,
PERF0002822,DUD101389,ASG002159,DUD000071,2025-01-22,Six-Month Review,5,4,4,4,3,4.0,False,
PERF0002823,DUD101390,ASG002160,DUD000092,2025-02-13,Six-Month Review,5,4,3,4,4,4.0,False,
PERF0002824,DUD101391,ASG002162,DUD000053,2025-10-02,School Visit,4,3,3,5,4,3.8,False,
PERF0002825,DUD101391,ASG002162,DUD000068,2025-04-11,School Visit,5,5,4,4,4,4.4,False,
PERF0002826,DUD101392,ASG002163,DUD000078,2026-02-10,Six-Month Review,3,3,5,4,5,4.0,False,
PERF0002827,DUD101392,ASG002164,DUD000041,2026-08-13,Annual Review,4,4,4,4,5,4.2,False,
PERF0002828,DUD101392,ASG002164,DUD000046,2026-07-05,Performance Improvement Review,4,4,4,5,5,4.4,False,
PERF0002829,DUD101393,ASG002165,DUD000016,2023-10-13,Performance Improvement Review,2,2,4,3,3,2.8,True,
PERF0002830,DUD101393,ASG002166,DUD000028,2024-03-02,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0002831,DUD101394,ASG002168,DUD000067,2026-03-18,School Visit,1,2,1,2,1,1.4,True,
PERF0002832,DUD101394,ASG002168,DUD000094,2024-08-26,Annual Review,4,5,4,5,5,4.6,False,
PERF0002833,DUD101395,ASG002170,DUD000084,2021-10-06,Six-Month Review,5,5,5,5,4,4.8,False,
PERF0002834,DUD101395,ASG002170,DUD000009,2021-08-13,Performance Improvement Review,5,5,4,4,5,4.6,False,
PERF0002835,DUD101395,ASG002169,DUD000034,2021-04-09,Performance Improvement Review,5,5,5,4,5,4.8,False,
PERF0002836,DUD101396,ASG002171,DUD000095,2026-03-07,School Visit,3,5,5,4,4,4.2,False,
PERF0002837,DUD101397,ASG002172,DUD000015,2024-12-23,Annual Review,3,4,4,3,5,3.8,False,
PERF0002838,DUD101397,ASG002172,DUD000047,2024-02-15,Performance Improvement Review,2,3,3,3,2,2.6,True,
PERF0002839,DUD101397,ASG002172,DUD000015,2025-01-20,Annual Review,4,3,3,5,4,3.8,False,
PERF0002840,DUD101398,ASG002173,DUD000001,2026-05-24,Performance Improvement Review,2,1,1,1,1,1.2,True,
PERF0002841,DUD101398,ASG002174,DUD000022,2026-10-21,Annual Review,5,5,5,4,5,4.8,False,
PERF0002842,DUD101398,ASG002173,DUD000024,2026-01-02,Six-Month Review,5,4,4,4,3,4.0,False,
PERF0002843,DUD101399,ASG002175,DUD000024,2025-08-21,School Visit,3,5,4,4,5,4.2,False,
PERF0002844,DUD101400,ASG002178,DUD000033,2027-12-11,Annual Review,5,4,3,3,4,3.8,False,
PERF0002845,DUD101401,ASG002180,DUD000030,2025-05-16,School Visit,4,3,2,3,3,3.0,False,
PERF0002846,DUD101402,ASG002181,DUD000027,2024-09-19,Annual Review,5,3,4,3,4,3.8,False,
PERF0002847,DUD101403,ASG002183,DUD000085,2026-08-10,Annual Review,3,5,4,5,5,4.4,False,
PERF0002848,DUD101403,ASG002183,DUD000068,2026-08-15,Six-Month Review,5,5,4,4,4,4.4,False,
PERF0002849,DUD101403,ASG002183,DUD000088,2026-08-12,Annual Review,5,5,4,5,5,4.8,False,
PERF0002850,DUD101404,ASG002184,DUD000034,2026-03-31,Six-Month Review,5,4,5,5,4,4.6,False,
PERF0002851,DUD101404,ASG002184,DUD000010,2025-11-16,Annual Review,2,3,2,2,3,2.4,True,
PERF0002852,DUD101405,ASG002185,DUD000080,2024-11-12,Performance Improvement Review,4,3,3,4,4,3.6,False,
PERF0002853,DUD101406,ASG002187,DUD000075,2023-08-11,Annual Review,4,5,3,5,4,4.2,False,
PERF0002854,DUD101406,ASG002186,DUD000066,2022-04-19,Annual Review,4,5,5,4,5,4.6,False,
PERF0002855,DUD101407,ASG002188,DUD000097,2023-08-20,Annual Review,1,1,1,1,1,1.0,True,
PERF0002856,DUD101407,ASG002189,DUD000048,2024-08-18,Annual Review,2,3,3,2,3,2.6,True,
PERF0002857,DUD101408,ASG002192,DUD000042,2026-07-29,School Visit,3,3,3,3,4,3.2,False,
PERF0002858,DUD101409,ASG002194,DUD000065,2025-08-22,Annual Review,3,4,4,4,5,4.0,False,
PERF0002859,DUD101409,ASG002194,DUD000041,2024-10-19,Six-Month Review,5,5,5,5,5,5.0,False,
PERF0002860,DUD101410,ASG002195,DUD000056,2026-03-06,Annual Review,1,1,1,1,1,1.0,True,
PERF0002861,DUD101410,ASG002195,DUD000070,2025-11-20,Six-Month Review,5,5,4,5,4,4.6,False,
PERF0002862,DUD101410,ASG002195,DUD000055,2026-05-05,Annual Review,5,5,5,5,4,4.8,False,
PERF0002863,DUD101411,ASG002197,DUD000002,2024-10-14,Performance Improvement Review,4,4,4,5,3,4.0,False,
PERF0002864,DUD101412,ASG002199,DUD000084,2023-07-16,School Visit,5,5,5,5,4,4.8,False,
PERF0002865,DUD101412,ASG002200,DUD000096,2024-10-18,School Visit,4,4,2,2,4,3.2,False,
PERF0002866,DUD101413,ASG002201,DUD000025,2022-08-18,Six-Month Review,1,2,2,1,2,1.6,True,
PERF0002867,DUD101413,ASG002201,DUD000053,2023-03-26,Six-Month Review,3,3,4,5,5,4.0,False,
PERF0002868,DUD101414,ASG002202,DUD000080,2024-10-15,Performance Improvement Review,3,4,3,3,3,3.2,False,
