application_id,candidate_id,application_date,position_applied,recruiter_id,screening_date,interview_date,offer_date,offer_response_date,rejection_date,application_status,rejection_reason
APP002155,CAN000403,2022-04-06,ALT / English Teacher,REC018,2022-04-13,2022-04-25,,,2022-04-09,Rejected,Position Filled
APP002156,CAN000041,2026-08-05,Senior Teacher,REC009,2026-08-14,2026-08-22,,,,Interviewing,
APP002157,CAN000099,2021-03-13,ALT / English Teacher,REC017,2021-03-14,2021-03-15,2021-03-16,2021-03-20,,Hired,
APP002158,CAN000610,2021-03-12,Experienced Teacher,REC019,2021-03-19,2021-03-23,,,2021-03-24,Rejected,Availability
APP002159,CAN000293,2022-03-06,Senior Teacher,REC013,2022-03-08,2022-03-13,,,,Interviewing,
APP002160,CAN000381,2026-10-11,Experienced Teacher,REC002,2026-10-17,2026-10-31,,,2026-11-08,Rejected,Experience
APP002161,CAN000600,2026-09-16,ALT / English Teacher,REC004,2026-09-25,,,,,Hired,
APP002162,CAN001397,2022-08-03,Experienced Teacher,REC013,2022-08-07,2022-08-08,2022-08-14,2022-08-16,,Hired,
APP002163,CAN001146,2024-04-02,Experienced Teacher,REC009,2024-04-11,,,,,Interviewing,
APP002164,CAN000784,2025-06-22,Senior Teacher,REC011,2025-07-02,2025-07-09,,,2025-06-25,Rejected,Position Filled
APP002165,CAN001833,2026-04-10,Senior Teacher,REC022,2026-04-12,2026-04-14,,,2026-04-30,Rejected,Work Eligibility
APP002166,CAN001514,2021-05-11,ALT / English Teacher,REC024,2021-05-21,,,,,Hired,
APP002167,CAN001886,2021-09-25,Senior Teacher,REC013,2021-10-03,2021-10-07,,,,Interviewing,
APP002168,CAN001385,2023-10-19,Senior Teacher,REC023,2023-10-25,2023-10-26,,,2023-10-25,Rejected,Availability
APP002169,CAN000620,2026-10-26,Experienced Teacher,REC005,2026-10-31,2026-11-14,,,2026-11-05,Rejected,Position Filled
APP002170,CAN000046,2025-07-13,ALT / English Teacher,REC021,2025-07-18,2025-07-28,2025-08-07,2025-08-12,,Hired,
APP002171,CAN001471,2026-10-07,Senior Teacher,REC008,,,,,,Withdrawn,
APP002172,CAN001681,2023-05-11,Experienced Teacher,REC011,2023-05-17,2023-05-20,,,,Interviewing,
APP002173,CAN000552,2026-11-20,Experienced Teacher,REC004,,,,,,Withdrawn,
APP002174,CAN000307,2023-04-26,Senior Teacher,REC005,2023-04-30,2023-05-03,,,2023-05-05,Rejected,Position Filled
APP002175,CAN001811,2022-12-22,Senior Teacher,REC022,2022-12-30,2023-01-02,,,2022-12-25,Rejected,Position Filled
APP002176,CAN001593,2022-05-27,ALT / English Teacher,REC019,2022-05-29,2022-06-06,,,2022-06-24,Rejected,Language Requirements
APP002177,CAN001405,2022-01-10,ALT / English Teacher,REC009,2022-01-11,2022-01-21,,,2022-01-15,Rejected,Work Eligibility
APP002178,CAN001996,2022-10-11,ALT / English Teacher,REC011,,,,,,Withdrawn,
APP002179,CAN001535,2024-06-20,ALT / English Teacher,REC013,2024-06-27,2024-07-01,,,,Interviewing,
APP002180,CAN001016,2025-05-22,Senior Teacher,REC011,2025-05-23,2025-06-02,,,,Interviewing,
APP002181,CAN000250,2023-11-05,ALT / English Teacher,REC015,2023-11-06,,,,,Hired,
APP002182,CAN001755,2026-08-06,Experienced Teacher,REC013,2026-08-13,2026-08-17,,,2026-08-28,Rejected,Experience
APP002183,CAN000032,2023-05-06,Experienced Teacher,REC010,2023-05-09,2023-05-12,,,2023-06-02,Rejected,Work Eligibility
APP002184,CAN000460,2025-07-02,Experienced Teacher,REC010,2025-07-08,2025-07-16,,,,Interviewing,
APP002185,CAN001651,2024-04-25,Senior Teacher,REC020,2024-05-05,2024-05-12,,,2024-05-19,Rejected,Availability
APP002186,CAN000658,2021-04-24,ALT / English Teacher,REC010,2021-05-02,2021-05-11,,,,Interviewing,
APP002187,CAN001508,2025-08-04,ALT / English Teacher,REC012,2025-08-06,2025-08-17,2025-08-25,2025-08-28,,Hired,
APP002188,CAN000611,2023-12-05,Senior Teacher,REC002,2023-12-11,2023-12-14,,,2023-12-19,Rejected,Language Requirements
APP002189,CAN000641,2023-01-01,Experienced Teacher,REC012,,,,,,Withdrawn,
APP002190,CAN001793,2024-06-28,ALT / English Teacher,REC024,2024-07-03,2024-07-16,2024-07-19,2024-07-24,,Hired,
APP002191,CAN000776,2022-11-25,Senior Teacher,REC012,2022-12-05,,,,,Interviewing,
APP002192,CAN000210,2026-11-17,Senior Teacher,REC024,2026-11-20,2026-12-01,2026-12-03,2026-12-09,,Hired,
APP002193,CAN001177,2026-07-07,Experienced Teacher,REC010,2026-07-09,2026-07-16,,,2026-07-11,Rejected,Experience
APP002194,CAN001712,2025-08-15,Senior Teacher,REC019,2025-08-18,2025-08-25,2025-09-02,2025-09-04,,Hired,
APP002195,CAN001961,2024-05-24,Senior Teacher,REC012,2024-05-25,2024-05-31,,,2024-05-28,Rejected,Language Requirements
APP002196,CAN001610,2025-09-02,ALT / English Teacher,REC019,2025-09-09,2025-09-15,,,2025-09-26,Rejected,Interview Result
APP002197,CAN000211,2021-07-04,Experienced Teacher,REC020,,,,,,Withdrawn,
APP002198,CAN000049,2021-11-24,Senior Teacher,REC014,2021-11-27,2021-12-02,,,2021-12-03,Rejected,Experience
APP002199,CAN001179,2025-05-27,ALT / English Teacher,REC025,2025-05-31,2025-06-09,,,,Interviewing,
APP002200,CAN001161,2023-06-19,ALT / English Teacher,REC022,2023-06-29,2023-07-05,,,2023-07-04,Rejected,Work Eligibility
APP002201,CAN001278,2021-03-23,Experienced Teacher,REC001,2021-03-28,2021-04-11,,,2021-04-02,Rejected,Availability
APP002202,CAN000358,2023-06-11,Senior Teacher,REC005,2023-06-18,2023-06-30,2023-07-02,2023-07-05,,Hired,
APP002203,CAN000365,2026-08-26,Senior Teacher,REC001,2026-09-05,2026-09-19,,,2026-09-23,Rejected,Language Requirements
APP002204,CAN001010,2025-09-13,Senior Teacher,REC020,2025-09-14,,,,,Hired,
APP002205,CAN000484,2023-06-14,Senior Teacher,REC003,2023-06-20,2023-06-23,2023-06-30,2023-07-01,,Hired,
APP002206,CAN001114,2026-01-03,Experienced Teacher,REC016,2026-01-07,2026-01-09,,,,Interviewing,
APP002207,CAN000219,2022-08-10,ALT / English Teacher,REC024,2022-08-20,2022-09-01,2022-09-11,2022-09-13,,Hired,
APP002208,CAN001779,2023-07-14,Experienced Teacher,REC014,2023-07-19,2023-07-28,,,2023-08-11,Rejected,Position Filled
APP002209,CAN000486,2026-03-27,Experienced Teacher,REC005,2026-04-02,2026-04-09,,,2026-04-20,Rejected,Language Requirements
APP002210,CAN001445,2025-07-27,ALT / English Teacher,REC013,2025-07-28,2025-08-11,2025-08-16,2025-08-18,,Hired,
APP002211,CAN001557,2026-02-23,Experienced Teacher,REC007,2026-03-05,,,,,Interviewing,
APP002212,CAN001705,2022-11-13,ALT / English Teacher,REC009,2022-11-19,2022-11-23,2022-11-28,2022-12-04,,Hired,
APP002213,CAN000026,2021-03-01,Experienced Teacher,REC001,2021-03-09,,,,,Hired,
APP002214,CAN001034,2023-03-22,ALT / English Teacher,REC010,,,,,,Withdrawn,
APP002215,CAN001155,2026-05-26,Senior Teacher,REC022,2026-06-04,,,,,Hired,
APP002216,CAN000509,2024-06-14,ALT / English Teacher,REC017,2024-06-18,2024-06-19,,,,Interviewing,
APP002217,CAN001184,2021-08-08,ALT / English Teacher,REC024,,,,,,Withdrawn,
APP002218,CAN000370,2023-11-10,Experienced Teacher,REC007,2023-11-14,2023-11-16,2023-11-20,2023-11-26,,Hired,
APP002219,CAN000111,2024-08-17,Senior Teacher,REC017,2024-08-22,2024-08-30,2024-08-31,2024-09-03,,Hired,
APP002220,CAN000798,2021-01-10,Senior Teacher,REC004,2021-01-16,2021-01-21,,,2021-01-22,Rejected,Language Requirements
APP002221,CAN000545,2021-09-01,ALT / English Teacher,REC010,2021-09-11,2021-09-12,2021-09-17,2021-09-19,,Hired,
APP002222,CAN001699,2026-08-18,ALT / English Teacher,REC023,2026-08-27,2026-09-03,2026-09-05,2026-09-10,,Hired,
APP002223,CAN001436,2026-02-27,Senior Teacher,REC016,2026-02-28,2026-03-10,,,2026-03-06,Rejected,Language Requirements
APP002224,CAN000280,2026-07-07,ALT / English Teacher,REC018,,,,,,Withdrawn,
APP002225,CAN001099,2026-11-23,ALT / English Teacher,REC018,2026-11-30,2026-12-07,,,2026-12-01,Rejected,Experience
APP002226,CAN000914,2021-12-28,Experienced Teacher,REC011,2022-01-01,,,,,Hired,
APP002227,CAN001993,2021-01-07,Senior Teacher,REC006,2021-01-14,,,,,Hired,
APP002228,CAN000577,2022-08-13,Senior Teacher,REC022,2022-08-22,2022-08-27,2022-08-31,2022-09-04,,Hired,
APP002229,CAN000599,2022-02-25,Experienced Teacher,REC009,2022-03-03,,,,,Hired,
APP002230,CAN000462,2021-02-26,Experienced Teacher,REC010,,,,,,Withdrawn,
APP002231,CAN000919,2026-01-24,ALT / English Teacher,REC016,2026-01-30,,,,2026-02-10,Rejected,Work Eligibility
APP002232,CAN001058,2023-10-23,ALT / English Teacher,REC006,2023-10-30,2023-11-12,2023-11-22,2023-11-24,,Hired,
APP002233,CAN001755,2022-08-09,Senior Teacher,REC020,2022-08-12,2022-08-20,2022-08-26,2022-08-30,,Hired,
APP002234,CAN001015,2023-07-02,Experienced Teacher,REC004,2023-07-12,2023-07-21,,,2023-07-17,Rejected,Experience
APP002235,CAN000188,2025-09-18,Senior Teacher,REC012,2025-09-26,2025-10-03,,,,Interviewing,
APP002236,CAN001188,2025-12-13,Experienced Teacher,REC025,2025-12-17,2025-12-29,,,,Interviewing,
APP002237,CAN000610,2023-06-09,Senior Teacher,REC002,2023-06-15,,,,,Interviewing,
APP002238,CAN001009,2024-07-25,Senior Teacher,REC015,2024-08-04,2024-08-14,2024-08-15,2024-08-19,,Hired,
APP002239,CAN000283,2025-03-07,ALT / English Teacher,REC023,,,,,,Withdrawn,
APP002240,CAN001665,2021-05-19,Senior Teacher,REC016,2021-05-29,2021-06-01,,,,Interviewing,
APP002241,CAN000010,2025-07-06,Experienced Teacher,REC011,2025-07-07,2025-07-10,2025-07-18,2025-07-19,,Hired,
APP002242,CAN000096,2023-08-11,Experienced Teacher,REC008,2023-08-15,2023-08-29,2023-09-05,2023-09-06,,Hired,
APP002243,CAN001551,2025-09-25,Experienced Teacher,REC001,2025-09-29,,,,,Hired,
APP002244,CAN001876,2021-06-13,ALT / English Teacher,REC001,,,,,,Withdrawn,
APP002245,CAN000180,2022-02-13,Experienced Teacher,REC024,,,,,,Withdrawn,
APP002246,CAN000093,2023-05-18,Senior Teacher,REC015,2023-05-20,,,,2023-06-01,Rejected,Position Filled
APP002247,CAN000132,2021-08-21,ALT / English Teacher,REC022,2021-08-31,2021-09-10,2021-09-18,2021-09-19,,Hired,
APP002248,CAN001830,2026-06-22,ALT / English Teacher,REC002,2026-06-23,,,,2026-07-19,Rejected,Interview Result
APP002249,CAN001927,2021-03-11,ALT / English Teacher,REC010,2021-03-16,2021-03-29,,,2021-03-24,Rejected,Position Filled
APP002250,CAN001759,2024-09-14,Senior Teacher,REC005,2024-09-19,2024-09-29,2024-10-09,2024-10-10,,Hired,
APP002251,CAN000524,2023-08-19,ALT / English Teacher,REC020,2023-08-29,,,,,Hired,
APP002252,CAN001144,2024-12-07,Experienced Teacher,REC015,2024-12-17,2024-12-25,2025-01-04,2025-01-10,,Hired,
APP002253,CAN000277,2023-01-25,Experienced Teacher,REC012,2023-01-26,2023-02-04,,,2023-02-08,Rejected,Language Requirements
APP002254,CAN001320,2022-07-05,Senior Teacher,REC009,2022-07-09,2022-07-17,2022-07-19,2022-07-23,,Hired,
APP002255,CAN001359,2026-12-04,ALT / English Teacher,REC010,2026-12-05,2026-12-09,,,2026-12-08,Rejected,Position Filled
APP002256,CAN001132,2026-05-20,Experienced Teacher,REC002,2026-05-22,,,,2026-05-31,Rejected,Language Requirements
APP002257,CAN000156,2022-07-08,Experienced Teacher,REC014,2022-07-14,2022-07-15,,,2022-07-22,Rejected,Interview Result
APP002258,CAN001869,2024-10-13,Senior Teacher,REC021,2024-10-20,2024-10-23,2024-10-24,2024-10-27,,Hired,
APP002259,CAN001331,2024-02-10,Experienced Teacher,REC022,2024-02-19,2024-02-27,2024-03-08,2024-03-11,,Hired,
APP002260,CAN000521,2023-07-26,Senior Teacher,REC003,2023-07-27,2023-08-10,2023-08-17,2023-08-21,,Hired,
APP002261,CAN001008,2022-07-10,Experienced Teacher,REC019,2022-07-11,2022-07-18,2022-07-28,2022-07-31,,Hired,
APP002262,CAN000731,2024-12-20,ALT / English Teacher,REC008,2024-12-25,2024-12-28,2025-01-03,2025-01-05,,Hired,
APP002263,CAN001065,2021-09-09,ALT / English Teacher,REC003,2021-09-18,2021-09-21,2021-09-24,2021-09-28,,Hired,
APP002264,CAN000184,2021-12-07,Experienced Teacher,REC025,,,,,,Withdrawn,
APP002265,CAN001678,2025-04-03,ALT / English Teacher,REC012,2025-04-06,2025-04-20,2025-04-29,2025-05-02,,Hired,
APP002266,CAN000448,2021-01-27,Experienced Teacher,REC005,2021-02-04,2021-02-09,2021-02-14,2021-02-20,,Hired,
APP002267,CAN001120,2026-05-05,Experienced Teacher,REC003,2026-05-07,2026-05-20,,,2026-05-29,Rejected,Position Filled
APP002268,CAN000679,2021-10-11,ALT / English Teacher,REC010,2021-10-20,2021-10-31,,,2021-11-10,Rejected,Interview Result
APP002269,CAN001777,2023-06-19,Senior Teacher,REC009,2023-06-23,2023-06-29,,,2023-07-18,Rejected,Work Eligibility
APP002270,CAN001358,2021-06-18,Senior Teacher,REC019,,,,,,Withdrawn,
APP002271,CAN000235,2022-01-23,ALT / English Teacher,REC016,2022-01-28,2022-02-07,2022-02-11,2022-02-14,,Hired,
APP002272,CAN000833,2024-05-10,Experienced Teacher,REC018,,,,,,Withdrawn,
APP002273,CAN001885,2022-12-02,ALT / English Teacher,REC021,2022-12-05,2022-12-19,2022-12-28,2022-12-30,,Hired,
APP002274,CAN001140,2021-02-22,Senior Teacher,REC007,2021-02-24,2021-03-07,,,2021-03-15,Rejected,Interview Result
APP002275,CAN000418,2024-05-19,Senior Teacher,REC010,2024-05-26,2024-05-30,,,,Interviewing,
APP002276,CAN001322,2025-10-21,ALT / English Teacher,REC016,2025-10-25,2025-10-29,,,,Interviewing,
APP002277,CAN000177,2025-12-25,Experienced Teacher,REC013,2025-12-28,2025-12-29,,,2026-01-21,Rejected,Experience
APP002278,CAN001830,2021-06-23,ALT / English Teacher,REC010,,,,,,Withdrawn,
APP002279,CAN000853,2021-09-21,ALT / English Teacher,REC021,2021-09-28,2021-10-04,2021-10-06,2021-10-13,,Hired,
APP002280,CAN000756,2026-04-18,Experienced Teacher,REC013,,,,,,Withdrawn,
APP002281,CAN001551,2023-01-04,Senior Teacher,REC001,2023-01-14,,,,2023-01-31,Rejected,Availability
APP002282,CAN000094,2026-09-27,ALT / English Teacher,REC014,2026-09-30,,,,,Hired,
APP002283,CAN001872,2023-03-08,Experienced Teacher,REC024,2023-03-11,2023-03-17,,,2023-03-22,Rejected,Experience
APP002284,CAN000781,2021-02-21,ALT / English Teacher,REC019,2021-02-28,2021-03-11,2021-03-17,2021-03-22,,Hired,
APP002285,CAN001238,2022-02-03,Experienced Teacher,REC005,2022-02-08,,,,,Hired,
APP002286,CAN001405,2022-10-08,Senior Teacher,REC019,,,,,,Withdrawn,
APP002287,CAN000013,2021-09-15,ALT / English Teacher,REC001,,,,,,Withdrawn,
APP002288,CAN001252,2021-01-07,Experienced Teacher,REC011,2021-01-11,2021-01-17,2021-01-23,2021-01-25,,Hired,
APP002289,CAN000271,2022-12-28,Senior Teacher,REC020,2022-12-30,2023-01-12,,,2023-01-12,Rejected,Experience
APP002290,CAN001417,2025-04-24,ALT / English Teacher,REC006,2025-05-04,2025-05-17,,,2025-05-24,Rejected,Interview Result
APP002291,CAN000634,2021-08-05,Experienced Teacher,REC009,2021-08-06,2021-08-19,2021-08-26,2021-08-27,,Hired,
APP002292,CAN001081,2023-02-27,Experienced Teacher,REC009,2023-03-06,2023-03-11,2023-03-20,2023-03-21,,Hired,
APP002293,CAN000918,2023-07-22,Experienced Teacher,REC019,,,,,,Withdrawn,
APP002294,CAN001102,2026-08-13,Senior Teacher,REC014,2026-08-14,2026-08-17,,,2026-08-27,Rejected,Experience
APP002295,CAN000130,2025-09-19,Senior Teacher,REC002,2025-09-29,2025-10-13,,,2025-09-23,Rejected,Experience
APP002296,CAN001743,2026-06-28,ALT / English Teacher,REC003,2026-07-04,2026-07-05,2026-07-10,2026-07-13,,Hired,
APP002297,CAN000576,2021-06-09,ALT / English Teacher,REC013,2021-06-11,,,,2021-07-08,Rejected,Position Filled
APP002298,CAN000507,2023-08-11,Senior Teacher,REC013,2023-08-15,2023-08-26,,,,Interviewing,
APP002299,CAN000883,2024-10-14,Senior Teacher,REC017,2024-10-21,2024-10-28,2024-11-05,2024-11-06,,Hired,
APP002300,CAN001728,2025-03-08,ALT / English Teacher,REC012,2025-03-12,2025-03-13,2025-03-15,2025-03-20,,Hired,
APP002301,CAN001006,2026-11-04,ALT / English Teacher,REC004,2026-11-09,2026-11-14,,,2026-11-07,Rejected,Work Eligibility
APP002302,CAN001984,2022-12-26,Experienced Teacher,REC025,2022-12-29,2023-01-02,,,,Interviewing,
APP002303,CAN001552,2025-12-03,Senior Teacher,REC004,2025-12-07,2025-12-17,2025-12-27,2026-01-01,,Hired,
APP002304,CAN001265,2026-04-26,Senior Teacher,REC002,2026-04-28,,,,2026-05-22,Rejected,Experience
APP002305,CAN001137,2022-01-26,Senior Teacher,REC019,2022-01-29,2022-01-30,,,2022-02-11,Rejected,Work Eligibility
APP002306,CAN000284,2026-09-14,Experienced Teacher,REC018,,,,,,Withdrawn,
APP002307,CAN000730,2022-06-06,Senior Teacher,REC003,2022-06-09,2022-06-23,2022-07-01,2022-07-06,,Hired,
APP002308,CAN000726,2023-08-17,Senior Teacher,REC014,2023-08-18,,,,,Interviewing,
APP002309,CAN001596,2021-04-21,Senior Teacher,REC015,2021-04-30,2021-05-06,,,2021-05-17,Rejected,Experience
APP002310,CAN001270,2025-08-19,ALT / English Teacher,REC015,2025-08-20,2025-08-31,2025-09-06,2025-09-08,,Hired,
APP002311,CAN000137,2022-08-07,Senior Teacher,REC006,,,,,,Withdrawn,
APP002312,CAN001014,2023-05-16,Senior Teacher,REC006,2023-05-23,2023-05-30,2023-06-01,2023-06-07,,Hired,
APP002313,CAN000588,2023-06-22,ALT / English Teacher,REC018,2023-06-27,,,,,Hired,
APP002314,CAN001607,2025-08-26,ALT / English Teacher,REC004,2025-08-28,,,,,Hired,
APP002315,CAN001207,2024-07-14,ALT / English Teacher,REC018,2024-07-15,2024-07-20,2024-07-28,2024-07-30,,Hired,
APP002316,CAN001722,2022-08-25,Experienced Teacher,REC010,2022-09-03,2022-09-15,,,2022-08-30,Rejected,Position Filled
APP002317,CAN000738,2021-06-21,Senior Teacher,REC007,,,,,,Withdrawn,
APP002318,CAN001912,2025-02-20,Senior Teacher,REC022,2025-02-25,2025-03-08,2025-03-12,2025-03-18,,Hired,
APP002319,CAN000150,2021-11-08,ALT / English Teacher,REC019,,,,,,Withdrawn,
APP002320,CAN001757,2024-09-07,Senior Teacher,REC022,2024-09-17,2024-09-27,2024-10-06,2024-10-09,,Hired,
APP002321,CAN001233,2023-08-18,Experienced Teacher,REC025,2023-08-26,2023-09-07,,,2023-09-01,Rejected,Experience
APP002322,CAN001849,2021-12-27,Experienced Teacher,REC024,,,,,,Withdrawn,
APP002323,CAN001323,2024-06-22,ALT / English Teacher,REC003,2024-06-25,2024-07-05,,,2024-07-13,Rejected,Position Filled
APP002324,CAN000221,2021-08-13,Experienced Teacher,REC021,2021-08-22,2021-09-04,2021-09-12,2021-09-17,,Hired,
APP002325,CAN000834,2025-12-04,Experienced Teacher,REC018,2025-12-12,2025-12-16,,,2026-01-03,Rejected,Interview Result
APP002326,CAN000109,2025-04-07,Experienced Teacher,REC018,,,,,,Withdrawn,
APP002327,CAN001307,2022-04-15,ALT / English Teacher,REC023,2022-04-20,2022-04-25,2022-04-27,2022-04-29,,Hired,
APP002328,CAN001892,2021-10-05,Senior Teacher,REC014,2021-10-15,2021-10-21,2021-10-30,2021-11-05,,Hired,
APP002329,CAN001310,2025-05-27,ALT / English Teacher,REC010,2025-06-01,,,,,Hired,
APP002330,CAN001576,2022-10-23,Senior Teacher,REC008,2022-10-26,,,,2022-11-12,Rejected,Position Filled
APP002331,CAN000993,2025-01-10,ALT / English Teacher,REC006,2025-01-18,2025-01-24,2025-02-02,2025-02-08,,Hired,
APP002332,CAN001334,2025-12-26,Experienced Teacher,REC010,,,,,,Withdrawn,
APP002333,CAN001961,2024-08-18,ALT / English Teacher,REC007,2024-08-21,2024-09-03,,,2024-09-14,Rejected,Language Requirements
APP002334,CAN000276,2022-06-28,ALT / English Teacher,REC008,2022-06-29,2022-07-06,,,2022-07-14,Rejected,Language Requirements
APP002335,CAN000410,2023-06-08,Experienced Teacher,REC016,2023-06-11,2023-06-22,2023-06-24,2023-06-29,,Hired,
APP002336,CAN001373,2022-07-10,Experienced Teacher,REC011,,,,,,Withdrawn,
APP002337,CAN001635,2026-11-25,ALT / English Teacher,REC013,2026-11-28,2026-12-07,2026-12-10,2026-12-17,,Hired,
APP002338,CAN001250,2025-11-27,ALT / English Teacher,REC019,2025-11-28,2025-12-02,2025-12-12,2025-12-18,,Hired,
APP002339,CAN001984,2024-11-18,Experienced Teacher,REC003,2024-11-24,2024-11-25,,,2024-12-03,Rejected,Interview Result
APP002340,CAN000027,2022-06-20,ALT / English Teacher,REC013,2022-06-29,2022-07-02,,,,Interviewing,
APP002341,CAN001096,2022-06-18,Senior Teacher,REC023,2022-06-25,2022-07-08,,,2022-07-07,Rejected,Position Filled
APP002342,CAN001586,2026-03-01,Senior Teacher,REC003,,,,,,Withdrawn,
APP002343,CAN000022,2026-04-07,ALT / English Teacher,REC024,2026-04-12,2026-04-18,2026-04-19,2026-04-26,,Hired,
APP002344,CAN000720,2024-08-08,Senior Teacher,REC021,2024-08-09,,,,,Interviewing,
APP002345,CAN000331,2025-05-18,ALT / English Teacher,REC008,2025-05-22,2025-05-24,2025-06-03,2025-06-10,,Hired,
APP002346,CAN000220,2026-01-05,Senior Teacher,REC020,2026-01-12,2026-01-14,2026-01-24,2026-01-29,,Hired,
APP002347,CAN001423,2021-02-25,Experienced Teacher,REC025,2021-03-04,2021-03-10,,,,Interviewing,
APP002348,CAN001707,2023-06-26,Senior Teacher,REC022,2023-07-02,2023-07-14,2023-07-20,2023-07-25,,Hired,
APP002349,CAN001634,2023-01-06,ALT / English Teacher,REC018,2023-01-11,,,,2023-01-24,Rejected,Language Requirements
APP002350,CAN000275,2022-08-24,Senior Teacher,REC008,2022-09-02,2022-09-10,,,2022-09-05,Rejected,Work Eligibility
APP002351,CAN001436,2026-03-09,Experienced Teacher,REC024,2026-03-18,,,,2026-03-12,Rejected,Interview Result
APP002352,CAN000343,2021-05-21,ALT / English Teacher,REC017,2021-05-27,,,,,Hired,
APP002353,CAN000717,2022-03-05,ALT / English Teacher,REC017,2022-03-12,2022-03-14,2022-03-16,2022-03-17,,Hired,
APP002354,CAN000496,2023-08-13,Experienced Teacher,REC001,,,,,,Withdrawn,
APP002355,CAN000960,2026-11-12,Senior Teacher,REC018,2026-11-19,2026-12-03,2026-12-11,2026-12-16,,Hired,
APP002356,CAN000134,2022-01-04,Senior Teacher,REC009,2022-01-05,,,,,Hired,
APP002357,CAN000457,2021-05-04,ALT / English Teacher,REC009,2021-05-12,,,,,Hired,
