survey_id,employee_id,survey_date,overall_satisfaction,management_satisfaction,compensation_satisfaction,training_satisfaction,assignment_satisfaction,work_life_balance,career_satisfaction,commute_satisfaction,engagement_score,would_recommend,comments
SURV0010603,DUD101334,2024-09-16,4,4,5,5,4,4,3,4,4,True,
SURV0010604,DUD101334,2024-10-12,5,5,5,5,5,5,5,5,5,True,
SURV0010605,DUD101334,2024-11-07,5,4,4,4,5,5,5,5,5,True,
SURV0010606,DUD101334,2024-12-10,4,3,4,3,5,4,4,5,4,True,
SURV0010607,DUD101334,2025-01-08,5,4,5,5,4,5,5,5,5,True,
SURV0010608,DUD101334,2025-02-26,4,3,3,5,5,4,4,4,5,True,
SURV0010609,DUD101335,2024-02-09,5,5,5,5,5,4,5,5,5,True,
SURV0010610,DUD101335,2024-03-27,4,5,3,5,4,5,5,3,3,True,
SURV0010611,DUD101335,2024-04-11,5,5,5,4,5,5,5,5,5,True,
SURV0010612,DUD101335,2024-05-18,4,4,3,4,4,3,4,3,5,True,
SURV0010613,DUD101335,2024-06-24,4,4,3,5,5,4,4,3,5,True,
SURV0010614,DUD101335,2024-07-19,5,5,5,4,5,5,5,4,5,True,
SURV0010615,DUD101336,2022-11-26,4,4,4,4,3,5,5,3,5,True,
SURV0010616,DUD101336,2022-12-14,4,4,5,3,4,4,3,5,5,True,
SURV0010617,DUD101336,2023-01-11,3,3,2,2,2,3,3,4,2,False,
SURV0010618,DUD101336,2023-02-26,1,2,2,1,1,1,1,1,1,False,
SURV0010619,DUD101337,2021-07-27,4,4,4,4,4,4,4,4,4,True,
SURV0010620,DUD101337,2021-08-22,4,3,4,4,5,4,3,4,4,True,
SURV0010621,DUD101337,2021-09-10,2,2,2,3,1,3,2,2,3,False,
SURV0010622,DUD101337,2021-10-05,3,3,3,4,3,4,4,2,4,False,
SURV0010623,DUD101337,2021-11-27,4,4,3,5,4,4,4,3,4,True,
SURV0010624,DUD101338,2021-07-08,4,5,3,5,3,4,4,4,5,True,
SURV0010625,DUD101338,2021-08-15,4,5,5,5,5,3,3,4,4,True,
SURV0010626,DUD101338,2021-09-10,3,3,3,2,2,2,4,2,3,False,
SURV0010627,DUD101338,2021-10-03,5,5,5,5,5,5,5,5,5,True,
SURV0010628,DUD101338,2021-11-05,4,5,3,3,3,4,4,4,3,True,
SURV0010629,DUD101339,2021-07-17,4,5,4,4,4,3,3,3,4,True,
SURV0010630,DUD101339,2021-08-20,4,4,4,4,4,4,3,5,3,True,
SURV0010631,DUD101339,2021-09-05,3,3,2,3,3,3,2,2,3,False,
SURV0010632,DUD101339,2021-10-26,5,4,5,5,5,5,5,5,5,True,
SURV0010633,DUD101339,2021-11-02,2,2,1,1,1,3,2,1,2,False,
SURV0010634,DUD101339,2021-12-08,2,3,2,3,2,2,3,2,2,False,
SURV0010635,DUD101339,2022-01-27,3,3,3,4,3,3,3,3,2,False,
SURV0010636,DUD101339,2022-02-10,4,5,3,3,4,5,5,4,4,True,
SURV0010637,DUD101339,2022-03-27,3,2,3,2,3,4,2,2,3,False,
SURV0010638,DUD101339,2022-04-08,2,2,1,2,1,3,1,3,2,False,
SURV0010639,DUD101339,2022-05-20,3,3,3,3,2,2,3,4,3,False,
SURV0010640,DUD101339,2022-06-24,2,3,1,2,2,1,3,3,2,False,
SURV0010641,DUD101340,2022-06-13,3,3,3,4,3,3,3,2,3,False,
SURV0010642,DUD101340,2022-07-22,4,5,4,3,4,3,3,5,5,True,
SURV0010643,DUD101340,2022-08-11,2,2,1,2,2,2,1,2,1,False,
SURV0010644,DUD101340,2022-09-03,4,5,4,5,4,4,4,4,5,True,
SURV0010645,DUD101340,2022-10-18,3,4,2,3,4,3,4,2,4,False,
SURV0010646,DUD101340,2022-11-19,4,4,4,4,3,4,3,4,4,True,
SURV0010647,DUD101340,2022-12-02,2,1,2,2,2,1,2,3,1,False,
SURV0010648,DUD101340,2023-01-23,5,5,5,5,5,5,4,5,4,True,
SURV0010649,DUD101340,2023-02-04,1,2,1,1,1,2,1,1,1,False,
SURV0010650,DUD101340,2023-03-10,3,2,3,3,3,4,3,4,2,False,
SURV0010651,DUD101341,2022-03-16,5,5,5,5,5,5,4,5,5,True,
SURV0010652,DUD101341,2022-04-18,4,4,3,3,4,4,4,5,3,True,
SURV0010653,DUD101341,2022-05-23,4,5,4,4,3,4,4,4,3,True,
SURV0010654,DUD101341,2022-06-26,3,3,3,2,2,2,3,3,4,False,
SURV0010655,DUD101341,2022-07-11,3,4,4,3,3,3,3,2,4,False,
SURV0010656,DUD101341,2022-08-05,4,4,4,4,5,4,3,4,4,True,
SURV0010657,DUD101341,2022-09-05,2,2,2,2,3,3,2,2,1,False,
SURV0010658,DUD101341,2022-10-19,4,3,4,3,4,5,4,4,4,True,
SURV0010659,DUD101341,2022-11-23,5,5,5,5,5,5,5,5,4,True,
SURV0010660,DUD101342,2024-01-22,4,4,4,4,5,4,3,5,5,True,
SURV0010661,DUD101342,2024-02-05,4,4,4,4,4,4,5,4,5,True,
SURV0010662,DUD101342,2024-03-12,3,3,3,3,2,4,2,4,3,False,
SURV0010663,DUD101342,2024-04-12,4,3,3,3,3,4,4,5,3,True,
SURV0010664,DUD101342,2024-05-24,4,4,3,4,3,4,5,3,4,True,
SURV0010665,DUD101342,2024-06-11,4,4,5,3,4,3,3,4,5,True,
SURV0010666,DUD101342,2024-07-21,4,5,3,4,4,4,3,4,4,True,
SURV0010667,DUD101342,2024-08-21,5,5,5,5,5,5,5,5,5,True,
SURV0010668,DUD101342,2024-09-11,2,2,3,2,2,2,1,1,2,False,
SURV0010669,DUD101342,2024-10-23,2,1,2,2,3,2,3,2,2,False,
SURV0010670,DUD101342,2024-11-12,5,5,4,5,5,4,5,5,5,True,
SURV0010671,DUD101342,2024-12-24,5,4,5,4,4,5,5,5,5,True,
SURV0010672,DUD101343,2021-12-13,5,5,4,5,4,5,5,5,4,True,
SURV0010673,DUD101343,2022-01-16,4,4,4,3,5,5,4,4,5,True,
SURV0010674,DUD101343,2022-02-24,4,4,5,5,4,4,4,4,3,True,
SURV0010675,DUD101343,2022-03-04,4,4,3,4,3,4,5,5,3,True,
SURV0010676,DUD101343,2022-04-03,3,4,3,4,2,3,4,3,3,False,
SURV0010677,DUD101344,2021-03-25,2,3,2,2,3,3,3,3,2,False,
SURV0010678,DUD101344,2021-04-08,1,1,1,2,1,1,2,2,1,False,
SURV0010679,DUD101344,2021-05-19,4,3,3,4,4,4,4,3,5,True,
SURV0010680,DUD101344,2021-06-04,5,5,4,4,5,5,5,5,5,True,
SURV0010681,DUD101345,2023-01-27,5,4,5,5,4,5,5,5,5,True,
SURV0010682,DUD101345,2023-02-06,4,4,4,5,5,5,3,4,4,True,
SURV0010683,DUD101345,2023-03-21,4,4,4,3,4,3,3,4,5,True,
SURV0010684,DUD101345,2023-04-19,2,1,3,3,2,1,2,3,2,False,
SURV0010685,DUD101345,2023-05-14,4,3,4,3,3,5,5,3,5,True,
SURV0010686,DUD101345,2023-06-14,3,3,4,3,3,2,3,3,3,False,
SURV0010687,DUD101345,2023-07-04,3,3,4,3,2,2,3,4,3,False,
SURV0010688,DUD101345,2023-08-08,4,4,3,5,4,3,5,5,5,True,
SURV0010689,DUD101345,2023-09-07,3,3,4,3,4,3,4,3,4,False,
SURV0010690,DUD101345,2023-10-15,4,3,4,4,5,3,5,5,3,True,
SURV0010691,DUD101345,2023-11-26,4,4,4,4,4,4,4,4,5,True,
SURV0010692,DUD101346,2024-01-07,3,3,4,3,4,2,4,2,4,False,
SURV0010693,DUD101346,2024-02-05,2,2,3,1,2,2,3,2,2,False,
SURV0010694,DUD101346,2024-03-10,4,4,4,3,5,4,3,5,4,True,
SURV0010695,DUD101346,2024-04-17,4,4,4,4,5,3,3,5,5,True,
SURV0010696,DUD101346,2024-05-24,5,5,5,5,5,4,5,4,5,True,
SURV0010697,DUD101346,2024-06-10,5,5,5,5,4,5,5,4,5,True,
SURV0010698,DUD101346,2024-07-26,3,3,2,4,4,3,3,3,2,False,
SURV0010699,DUD101346,2024-08-27,4,5,5,3,5,3,4,5,4,True,
SURV0010700,DUD101346,2024-09-02,4,4,5,4,3,5,3,4,4,True,
SURV0010701,DUD101346,2024-10-09,3,3,4,3,3,3,3,2,3,False,
SURV0010702,DUD101346,2024-11-12,3,2,3,4,3,4,3,3,3,False,
SURV0010703,DUD101346,2024-12-13,2,2,3,1,1,2,2,2,2,False,
SURV0010704,DUD101347,2023-08-19,3,3,3,2,2,2,2,4,4,False,
SURV0010705,DUD101347,2023-09-24,3,2,2,3,3,4,4,3,3,False,
SURV0010706,DUD101347,2023-10-08,3,2,3,3,2,4,3,3,3,False,
SURV0010707,DUD101347,2023-11-24,4,5,4,4,5,5,4,4,5,True,
SURV0010708,DUD101347,2023-12-10,4,3,3,5,3,5,5,4,5,True,
SURV0010709,DUD101347,2024-01-27,4,3,3,4,3,5,5,4,4,True,
SURV0010710,DUD101347,2024-02-20,3,3,4,2,2,3,3,4,2,False,
SURV0010711,DUD101347,2024-03-22,4,3,4,4,3,3,5,4,3,True,
SURV0010712,DUD101347,2024-04-24,3,3,3,2,3,3,2,4,4,False,
SURV0010713,DUD101348,2024-04-25,5,5,5,5,5,5,5,5,4,True,
SURV0010714,DUD101348,2024-05-17,5,5,5,5,5,5,5,5,4,True,
SURV0010715,DUD101348,2024-06-05,4,4,5,5,3,3,3,4,3,True,
SURV0010716,DUD101348,2024-07-10,4,4,3,5,5,4,3,3,3,True,
SURV0010717,DUD101348,2024-08-04,3,3,2,2,4,4,2,3,3,False,
SURV0010718,DUD101348,2024-09-05,5,5,5,4,4,5,5,5,5,True,
SURV0010719,DUD101349,2022-07-07,5,4,5,5,4,5,5,5,5,True,
SURV0010720,DUD101349,2022-08-05,3,2,3,2,4,3,2,2,3,False,
SURV0010721,DUD101349,2022-09-26,3,4,2,2,3,3,2,2,2,False,
SURV0010722,DUD101349,2022-10-01,4,3,4,3,5,5,4,3,5,True,
SURV0010723,DUD101349,2022-11-11,3,3,4,3,3,3,4,3,3,False,
SURV0010724,DUD101349,2022-12-16,4,4,4,3,4,3,3,4,4,True,
SURV0010725,DUD101349,2023-01-11,4,3,4,3,5,5,5,5,5,True,
SURV0010726,DUD101349,2023-02-17,4,3,3,3,4,4,5,4,5,True,
SURV0010727,DUD101350,2021-02-09,5,5,5,5,5,5,5,5,4,True,
SURV0010728,DUD101350,2021-03-17,4,5,4,4,5,5,4,3,5,True,
SURV0010729,DUD101350,2021-04-16,4,5,4,5,3,5,5,3,4,True,
SURV0010730,DUD101350,2021-05-18,4,4,4,5,5,4,3,3,5,True,
SURV0010731,DUD101350,2021-06-19,5,5,5,4,5,5,5,5,5,True,
SURV0010732,DUD101350,2021-07-02,2,2,2,1,3,1,3,2,2,False,
SURV0010733,DUD101351,2021-06-21,4,4,4,4,3,4,3,3,4,True,
SURV0010734,DUD101351,2021-07-27,5,5,4,5,4,5,5,5,4,True,
SURV0010735,DUD101351,2021-08-20,4,4,4,4,4,5,5,3,4,True,
SURV0010736,DUD101351,2021-09-14,2,2,2,3,2,3,2,2,2,False,
SURV0010737,DUD101352,2022-02-01,4,3,4,4,4,3,4,5,4,True,
SURV0010738,DUD101352,2022-03-18,4,4,3,5,5,5,3,5,4,True,
SURV0010739,DUD101352,2022-04-08,1,2,1,1,1,2,2,2,1,False,
SURV0010740,DUD101352,2022-05-20,5,5,4,5,5,5,5,5,4,True,
SURV0010741,DUD101353,2024-12-09,5,5,5,4,5,5,4,5,4,True,
SURV0010742,DUD101353,2025-01-06,2,2,2,2,2,2,2,2,2,False,
SURV0010743,DUD101353,2025-02-18,3,2,2,3,4,4,3,3,3,False,
SURV0010744,DUD101353,2025-03-03,3,2,2,3,3,4,3,3,3,False,
SURV0010745,DUD101353,2025-04-11,5,5,5,4,5,5,4,4,5,True,
SURV0010746,DUD101353,2025-05-12,4,3,3,4,4,5,3,5,5,True,
SURV0010747,DUD101353,2025-06-08,2,1,1,3,2,2,2,2,2,False,
SURV0010748,DUD101353,2025-07-20,2,2,1,2,2,2,2,3,2,False,
SURV0010749,DUD101353,2025-08-09,5,5,4,5,5,5,5,5,5,True,
SURV0010750,DUD101353,2025-09-13,1,1,1,1,1,1,1,1,2,False,
SURV0010751,DUD101353,2025-10-05,4,3,3,3,4,4,5,4,3,True,
SURV0010752,DUD101354,2023-03-04,5,5,4,5,5,5,4,5,5,True,
SURV0010753,DUD101354,2023-04-04,2,2,2,3,1,3,1,2,2,False,
SURV0010754,DUD101354,2023-05-02,5,5,5,5,5,5,5,4,4,True,
SURV0010755,DUD101354,2023-06-19,4,3,4,5,3,4,3,3,4,True,
SURV0010756,DUD101354,2023-07-25,4,3,4,5,5,4,3,5,4,True,
SURV0010757,DUD101354,2023-08-15,3,4,3,3,3,2,2,3,4,False,
SURV0010758,DUD101354,2023-09-02,1,1,1,2,1,2,1,1,2,False,
SURV0010759,DUD101354,2023-10-21,5,5,5,4,5,5,4,5,5,True,
SURV0010760,DUD101354,2023-11-05,4,4,4,4,3,4,4,5,4,True,
SURV0010761,DUD101354,2023-12-18,5,5,4,4,5,4,5,5,5,True,
SURV0010762,DUD101354,2024-01-12,3,3,4,3,2,2,3,3,4,False,
SURV0010763,DUD101354,2024-02-01,4,4,5,4,5,4,3,4,4,True,
SURV0010764,DUD101355,2023-07-28,5,4,5,5,5,5,4,4,5,True,
SURV0010765,DUD101355,2023-08-10,2,2,3,2,1,1,2,1,1,False,
SURV0010766,DUD101355,2023-09-10,4,3,5,4,4,5,4,5,4,True,
SURV0010767,DUD101355,2023-10-03,4,4,4,4,4,4,4,4,4,True,
SURV0010768,DUD101355,2023-11-02,4,4,3,4,4,4,4,4,3,True,
SURV0010769,DUD101355,2023-12-22,5,4,4,5,4,5,5,5,5,True,
SURV0010770,DUD101355,2024-01-26,4,4,3,5,4,3,4,4,4,True,
SURV0010771,DUD101355,2024-02-03,3,3,3,3,3,4,3,3,4,False,
SURV0010772,DUD101355,2024-03-21,3,4,2,3,3,2,3,3,3,False,
SURV0010773,DUD101356,2021-02-07,4,4,5,4,3,5,4,4,5,True,
SURV0010774,DUD101356,2021-03-25,4,5,5,5,4,4,4,3,4,True,
SURV0010775,DUD101356,2021-04-10,4,3,3,3,4,3,5,4,3,True,
SURV0010776,DUD101356,2021-05-15,3,3,2,3,3,3,3,3,4,False,
SURV0010777,DUD101356,2021-06-10,4,4,3,4,4,4,4,4,5,True,
SURV0010778,DUD101356,2021-07-01,3,3,4,3,3,2,3,2,3,False,
SURV0010779,DUD101356,2021-08-20,4,4,4,5,4,5,3,4,4,True,
SURV0010780,DUD101357,2024-09-25,5,5,5,4,5,4,4,5,5,True,
SURV0010781,DUD101357,2024-10-17,4,5,3,4,4,4,5,5,3,True,
SURV0010782,DUD101357,2024-11-23,4,4,5,5,4,5,5,4,3,True,
SURV0010783,DUD101357,2024-12-19,5,5,4,5,4,4,4,5,5,True,
SURV0010784,DUD101357,2025-01-15,4,4,4,5,4,4,4,3,4,True,
SURV0010785,DUD101357,2025-02-17,3,4,4,4,3,4,2,3,3,False,
SURV0010786,DUD101357,2025-03-26,4,3,4,3,3,4,4,4,4,True,
SURV0010787,DUD101358,2024-03-21,3,3,3,3,2,3,3,2,3,False,
SURV0010788,DUD101358,2024-04-03,5,5,5,5,5,4,5,5,5,True,
SURV0010789,DUD101358,2024-05-20,3,3,2,3,2,3,3,3,2,False,
SURV0010790,DUD101358,2024-06-15,3,3,4,4,3,4,4,2,3,False,
SURV0010791,DUD101358,2024-07-05,3,3,3,4,2,4,3,4,2,False,
SURV0010792,DUD101358,2024-08-28,5,5,5,5,4,4,4,5,5,True,
SURV0010793,DUD101359,2021-02-08,5,5,5,5,5,5,5,5,5,True,
SURV0010794,DUD101359,2021-03-10,4,4,4,4,3,3,5,4,3,True,
SURV0010795,DUD101359,2021-04-05,2,2,2,1,1,1,3,3,3,False,
SURV0010796,DUD101359,2021-05-03,2,3,2,3,2,3,1,2,1,False,
SURV0010797,DUD101359,2021-06-21,4,4,3,4,3,5,4,4,5,True,
SURV0010798,DUD101360,2023-03-01,5,4,4,5,4,5,5,5,4,True,
SURV0010799,DUD101360,2023-04-26,5,5,4,5,5,5,4,4,5,True,
SURV0010800,DUD101360,2023-05-07,4,4,3,5,4,4,4,4,4,True,
SURV0010801,DUD101360,2023-06-18,5,5,5,5,5,5,5,5,5,True,
SURV0010802,DUD101360,2023-07-06,4,4,4,4,4,5,4,4,5,True,
SURV0010803,DUD101360,2023-08-17,5,5,5,4,5,4,5,5,4,True,
SURV0010804,DUD101360,2023-09-26,2,3,2,3,3,1,2,2,2,False,
SURV0010805,DUD101360,2023-10-09,4,4,4,4,4,5,5,3,5,True,
SURV0010806,DUD101361,2022-08-17,4,5,4,3,4,4,4,4,4,True,
SURV0010807,DUD101361,2022-09-09,4,5,4,4,4,4,5,4,3,True,
SURV0010808,DUD101361,2022-10-14,5,5,4,5,4,5,4,4,5,True,
SURV0010809,DUD101361,2022-11-11,5,5,4,5,5,5,4,4,5,True,
SURV0010810,DUD101361,2022-12-04,3,3,3,3,4,4,3,4,3,False,
SURV0010811,DUD101362,2024-05-10,4,4,3,4,4,4,4,3,3,True,
SURV0010812,DUD101362,2024-06-01,4,4,3,4,4,5,5,3,4,True,
SURV0010813,DUD101362,2024-07-22,5,4,5,5,4,5,5,5,5,True,
SURV0010814,DUD101362,2024-08-26,1,1,1,1,1,1,1,1,1,False,
SURV0010815,DUD101362,2024-09-21,2,2,2,3,2,1,2,2,3,False,
SURV0010816,DUD101362,2024-10-22,2,1,2,2,2,3,3,3,2,False,
SURV0010817,DUD101362,2024-11-12,4,3,3,5,4,5,4,4,3,True,
SURV0010818,DUD101362,2024-12-21,4,3,4,4,4,4,5,3,5,True,
SURV0010819,DUD101362,2025-01-10,5,5,4,4,5,4,5,4,5,True,
SURV0010820,DUD101362,2025-02-25,5,5,4,5,5,4,5,5,4,True,
SURV0010821,DUD101362,2025-03-12,3,3,4,3,3,3,3,2,3,False,
SURV0010822,DUD101362,2025-04-08,3,3,3,3,3,4,4,2,2,False,
SURV0010823,DUD101363,2023-12-16,5,5,5,4,5,5,5,5,5,True,
SURV0010824,DUD101363,2024-01-21,5,5,5,5,4,5,4,5,5,True,
SURV0010825,DUD101363,2024-02-06,2,3,3,1,1,3,2,2,1,False,
SURV0010826,DUD101363,2024-03-08,1,1,1,1,1,1,2,1,1,False,
SURV0010827,DUD101363,2024-04-11,3,4,3,4,3,4,3,2,3,False,
SURV0010828,DUD101363,2024-05-01,4,5,5,3,4,4,4,3,3,True,
SURV0010829,DUD101363,2024-06-06,4,4,4,4,4,4,4,3,4,True,
SURV0010830,DUD101363,2024-07-28,4,4,3,4,3,3,3,5,4,True,
SURV0010831,DUD101363,2024-08-01,3,4,2,3,2,3,4,3,4,False,
SURV0010832,DUD101363,2024-09-03,4,4,4,5,4,3,3,4,4,True,
SURV0010833,DUD101363,2024-10-01,2,2,1,2,2,2,1,2,2,False,
SURV0010834,DUD101364,2021-01-03,4,3,5,3,4,5,5,4,5,True,
SURV0010835,DUD101364,2021-02-24,4,4,4,5,4,3,4,4,3,True,
SURV0010836,DUD101364,2021-03-17,1,1,2,1,1,1,1,2,1,False,
SURV0010837,DUD101364,2021-04-18,2,2,2,2,3,2,1,2,2,False,
SURV0010838,DUD101364,2021-05-06,5,5,5,5,5,4,5,4,5,True,
SURV0010839,DUD101364,2021-06-16,5,4,5,5,5,4,5,5,5,True,
SURV0010840,DUD101364,2021-07-12,3,2,3,3,3,2,4,3,2,False,
SURV0010841,DUD101364,2021-08-24,2,1,3,2,2,2,3,2,2,False,
SURV0010842,DUD101364,2021-09-12,4,3,4,4,4,4,5,4,3,True,
SURV0010843,DUD101364,2021-10-10,4,4,3,4,3,4,5,4,5,True,
SURV0010844,DUD101364,2021-11-23,4,4,4,5,5,4,5,3,3,True,
SURV0010845,DUD101365,2023-08-11,4,3,3,4,5,4,5,4,4,True,
SURV0010846,DUD101365,2023-09-21,5,5,5,5,5,5,5,5,4,True,
SURV0010847,DUD101365,2023-10-07,4,4,3,4,3,4,3,4,5,True,
SURV0010848,DUD101365,2023-11-01,4,4,5,4,4,4,4,4,4,True,
SURV0010849,DUD101365,2023-12-08,3,2,2,3,2,2,2,2,2,False,
SURV0010850,DUD101365,2024-01-15,4,4,4,4,4,4,4,3,4,True,
SURV0010851,DUD101365,2024-02-14,3,3,4,3,3,4,3,3,4,False,
SURV0010852,DUD101365,2024-03-15,5,5,5,4,4,5,5,5,5,True,
SURV0010853,DUD101365,2024-04-20,4,3,4,5,4,3,4,4,3,True,
SURV0010854,DUD101365,2024-05-27,4,4,5,5,5,5,4,3,5,True,
SURV0010855,DUD101365,2024-06-28,4,3,5,4,4,3,4,5,5,True,
SURV0010856,DUD101365,2024-07-25,4,4,4,3,4,4,3,3,5,True,
SURV0010857,DUD101366,2021-02-28,5,4,5,5,5,5,5,5,5,True,
SURV0010858,DUD101366,2021-03-19,4,3,3,5,4,4,3,4,4,True,
SURV0010859,DUD101366,2021-04-27,4,4,4,4,4,5,4,4,3,True,
SURV0010860,DUD101366,2021-05-26,4,4,4,4,4,5,3,3,4,True,
SURV0010861,DUD101366,2021-06-24,4,3,4,3,3,4,3,5,5,True,
SURV0010862,DUD101366,2021-07-09,4,4,4,3,5,5,5,3,4,True,
SURV0010863,DUD101366,2021-08-22,5,4,5,4,5,5,5,4,5,True,
SURV0010864,DUD101366,2021-09-22,4,5,5,3,4,3,3,4,3,True,
SURV0010865,DUD101366,2021-10-04,4,5,3,4,5,5,5,3,5,True,
SURV0010866,DUD101366,2021-11-22,3,4,4,3,3,2,3,2,3,False,
SURV0010867,DUD101366,2021-12-15,4,4,4,4,4,5,5,3,3,True,
SURV0010868,DUD101366,2022-01-21,4,5,5,4,3,3,3,4,3,True,
SURV0010869,DUD101367,2022-07-10,2,2,1,3,2,1,3,2,3,False,
SURV0010870,DUD101367,2022-08-10,3,2,3,3,2,3,4,4,4,False,
SURV0010871,DUD101367,2022-09-18,1,1,2,1,1,1,1,2,1,False,
SURV0010872,DUD101367,2022-10-07,5,5,5,4,5,4,5,5,4,True,
SURV0010873,DUD101367,2022-11-12,2,1,2,2,1,2,3,2,2,False,
SURV0010874,DUD101367,2022-12-21,3,3,3,2,2,2,4,2,4,False,
SURV0010875,DUD101367,2023-01-01,4,4,5,4,5,5,4,5,5,True,
SURV0010876,DUD101367,2023-02-20,5,5,4,5,5,5,5,5,4,True,
SURV0010877,DUD101367,2023-03-04,5,5,4,4,4,5,5,5,5,True,
SURV0010878,DUD101367,2023-04-07,2,2,1,2,2,3,2,2,2,False,
SURV0010879,DUD101367,2023-05-11,3,4,2,4,3,3,3,3,4,False,
SURV0010880,DUD101367,2023-06-13,4,5,4,4,4,4,3,4,4,True,
SURV0010881,DUD101368,2023-04-22,2,1,2,3,1,2,3,3,3,False,
SURV0010882,DUD101368,2023-05-11,5,5,5,4,5,5,5,5,5,True,
SURV0010883,DUD101368,2023-06-19,3,4,3,2,3,4,2,3,2,False,
SURV0010884,DUD101368,2023-07-08,4,3,5,4,4,4,3,4,4,True,
SURV0010885,DUD101368,2023-08-15,4,4,4,4,4,4,3,3,5,True,
SURV0010886,DUD101368,2023-09-08,4,4,4,3,4,3,3,4,3,True,
SURV0010887,DUD101368,2023-10-26,5,5,4,5,5,5,5,4,5,True,
SURV0010888,DUD101369,2021-07-22,4,5,3,4,3,5,4,4,3,True,
SURV0010889,DUD101369,2021-08-17,4,4,4,3,4,3,3,4,4,True,
SURV0010890,DUD101369,2021-09-03,4,4,5,4,5,4,4,4,3,True,
SURV0010891,DUD101369,2021-10-14,5,5,4,5,5,5,4,4,5,True,
SURV0010892,DUD101369,2021-11-27,4,4,5,4,4,4,4,3,4,True,
SURV0010893,DUD101370,2021-03-16,3,3,3,3,4,4,3,4,4,False,
SURV0010894,DUD101370,2021-04-13,3,3,4,4,4,3,3,3,2,False,
SURV0010895,DUD101370,2021-05-10,4,3,4,3,4,4,4,4,5,True,
SURV0010896,DUD101370,2021-06-02,4,4,3,5,3,5,5,4,3,True,
SURV0010897,DUD101371,2024-04-10,2,2,1,1,1,1,2,1,1,False,
SURV0010898,DUD101371,2024-05-01,4,3,4,3,4,5,3,5,3,True,
SURV0010899,DUD101371,2024-06-19,4,4,5,5,3,3,5,4,5,True,
SURV0010900,DUD101371,2024-07-13,2,2,2,1,2,2,1,2,3,False,
SURV0010901,DUD101371,2024-08-16,4,5,4,3,4,5,3,3,4,True,
SURV0010902,DUD101371,2024-09-11,5,4,5,5,5,4,5,5,5,True,
SURV0010903,DUD101371,2024-10-04,2,2,2,1,1,2,2,3,2,False,
SURV0010904,DUD101371,2024-11-03,4,3,4,4,4,4,4,4,4,True,
SURV0010905,DUD101372,2022-02-19,5,5,5,5,4,4,4,5,5,True,
SURV0010906,DUD101372,2022-03-05,3,3,3,4,2,3,4,4,3,False,
SURV0010907,DUD101372,2022-04-10,4,5,4,4,4,4,3,4,4,True,
SURV0010908,DUD101372,2022-05-07,3,3,3,2,4,3,3,3,4,False,
SURV0010909,DUD101372,2022-06-07,4,3,3,4,5,5,4,5,4,True,
SURV0010910,DUD101372,2022-07-19,5,5,5,5,5,5,4,5,5,True,
SURV0010911,DUD101372,2022-08-26,5,5,5,5,4,5,5,4,5,True,
SURV0010912,DUD101372,2022-09-04,4,3,3,3,3,4,5,4,5,True,
SURV0010913,DUD101372,2022-10-21,3,2,2,3,3,4,3,3,3,False,
SURV0010914,DUD101372,2022-11-13,4,4,3,4,5,4,4,4,3,True,
SURV0010915,DUD101372,2022-12-13,3,3,4,4,2,3,3,3,4,False,
SURV0010916,DUD101373,2024-12-23,4,4,5,4,5,3,4,5,5,True,
SURV0010917,DUD101373,2025-01-10,2,2,1,1,2,1,2,2,2,False,
SURV0010918,DUD101373,2025-02-06,5,5,4,5,4,5,5,4,5,True,
SURV0010919,DUD101373,2025-03-15,4,4,4,4,3,4,4,3,4,True,
SURV0010920,DUD101373,2025-04-04,3,3,4,2,4,3,3,3,3,False,
SURV0010921,DUD101373,2025-05-02,4,4,5,4,4,3,5,4,3,True,
SURV0010922,DUD101373,2025-06-13,4,4,4,3,4,4,3,3,4,True,
SURV0010923,DUD101373,2025-07-24,2,2,1,3,2,2,2,1,3,False,
SURV0010924,DUD101373,2025-08-11,5,5,4,4,5,5,5,5,5,True,
SURV0010925,DUD101373,2025-09-13,5,5,5,5,5,5,4,5,5,True,
SURV0010926,DUD101373,2025-10-25,2,3,2,2,2,3,2,1,2,False,
SURV0010927,DUD101373,2025-11-04,4,4,4,4,4,3,4,5,4,True,
SURV0010928,DUD101374,2021-06-07,2,2,2,3,2,2,3,2,3,False,
SURV0010929,DUD101374,2021-07-20,5,5,5,5,5,5,4,5,4,True,
SURV0010930,DUD101374,2021-08-09,3,3,4,4,3,3,2,3,3,False,
SURV0010931,DUD101374,2021-09-09,5,5,5,4,5,5,4,5,4,True,
SURV0010932,DUD101374,2021-10-11,5,4,5,4,5,5,5,5,5,True,
SURV0010933,DUD101374,2021-11-26,4,4,4,3,5,5,4,5,3,True,
SURV0010934,DUD101374,2021-12-26,5,5,4,4,5,5,5,5,5,True,
SURV0010935,DUD101374,2022-01-22,4,4,4,5,3,5,4,4,5,True,
SURV0010936,DUD101374,2022-02-22,4,4,5,3,3,5,4,3,5,True,
SURV0010937,DUD101374,2022-03-03,5,5,5,5,5,5,5,5,5,True,
SURV0010938,DUD101374,2022-04-08,4,4,5,4,4,3,4,3,4,True,
SURV0010939,DUD101374,2022-05-19,3,3,3,2,2,4,2,3,3,False,
SURV0010940,DUD101375,2021-08-28,3,3,4,4,2,3,2,3,4,False,
SURV0010941,DUD101375,2021-09-12,3,3,3,2,2,2,2,4,3,False,
