attendance_id,employee_id,assignment_id,attendance_date,attendance_status,absence_reason,approved_flag
ATD0018316,DUD101224,ASG001892,2024-02-23,Present,,True
ATD0018317,DUD101224,ASG001892,2024-03-18,Present,,True
ATD0018318,DUD101224,ASG001892,2024-04-11,Absent,Unreported Absence,False
ATD0018319,DUD101224,ASG001892,2024-05-18,Present,,True
ATD0018320,DUD101224,ASG001892,2024-05-29,Present,,True
ATD0018321,DUD101224,ASG001892,2024-06-13,Present,,True
ATD0018322,DUD101225,ASG001893,2023-11-28,Present,,True
ATD0018323,DUD101225,ASG001893,2023-12-11,Present,,True
ATD0018324,DUD101225,ASG001893,2023-12-12,Present,,True
ATD0018325,DUD101225,ASG001893,2024-03-22,Present,,True
ATD0018326,DUD101225,ASG001893,2024-03-27,Present,,True
ATD0018327,DUD101225,ASG001893,2024-03-29,Sick Leave,Illness,True
ATD0018328,DUD101225,ASG001894,2024-09-11,Present,,True
ATD0018329,DUD101225,ASG001894,2024-11-18,Present,,True
ATD0018330,DUD101225,ASG001894,2024-12-04,Present,,True
ATD0018331,DUD101225,ASG001894,2025-02-11,Present,,True
ATD0018332,DUD101225,ASG001894,2025-04-29,Absent,Personal Reasons,True
ATD0018333,DUD101225,ASG001894,2025-05-01,Present,,True
ATD0018334,DUD101225,ASG001894,2025-05-10,Present,,True
ATD0018335,DUD101225,ASG001894,2025-07-23,Present,,True
ATD0018336,DUD101225,ASG001894,2025-07-26,Present,,True
ATD0018337,DUD101225,ASG001894,2025-08-20,Present,,True
ATD0018338,DUD101225,ASG001894,2025-09-24,Paid Leave,Annual Leave,True
ATD0018339,DUD101225,ASG001894,2025-10-20,Present,,True
ATD0018340,DUD101225,ASG001895,2025-12-16,Paid Leave,Annual Leave,True
ATD0018341,DUD101225,ASG001895,2025-12-22,Present,,True
ATD0018342,DUD101225,ASG001895,2026-01-09,Present,,True
ATD0018343,DUD101225,ASG001895,2026-05-29,Absent,Transportation Issue,True
ATD0018344,DUD101225,ASG001895,2026-06-16,Present,,True
ATD0018345,DUD101225,ASG001895,2026-06-24,Present,,True
ATD0018346,DUD101225,ASG001895,2026-07-10,Present,,True
ATD0018347,DUD101226,ASG001896,2025-08-13,Present,,True
ATD0018348,DUD101226,ASG001896,2025-08-21,Present,,True
ATD0018349,DUD101226,ASG001896,2025-12-18,Present,,True
ATD0018350,DUD101226,ASG001896,2026-01-04,Paid Leave,Annual Leave,True
ATD0018351,DUD101226,ASG001896,2026-02-01,Present,,True
ATD0018352,DUD101226,ASG001896,2026-03-15,Present,,True
ATD0018353,DUD101226,ASG001896,2026-04-23,Present,,True
ATD0018354,DUD101226,ASG001896,2026-04-30,Absent,Unreported Absence,False
ATD0018355,DUD101226,ASG001896,2026-08-21,Present,,True
ATD0018356,DUD101226,ASG001896,2026-08-23,Present,,True
ATD0018357,DUD101226,ASG001896,2026-09-11,Sick Leave,Illness,True
ATD0018358,DUD101226,ASG001896,2026-09-23,Paid Leave,Annual Leave,True
ATD0018359,DUD101226,ASG001897,2026-10-30,Present,,True
ATD0018360,DUD101227,ASG001898,2025-08-15,Present,,True
ATD0018361,DUD101227,ASG001898,2025-09-12,Present,,True
ATD0018362,DUD101227,ASG001898,2025-09-14,Present,,True
ATD0018363,DUD101227,ASG001898,2025-10-01,Present,,True
ATD0018364,DUD101227,ASG001898,2025-10-02,Present,,True
ATD0018365,DUD101227,ASG001898,2025-10-24,Present,,True
ATD0018366,DUD101227,ASG001898,2026-01-21,Present,,True
ATD0018367,DUD101227,ASG001898,2026-03-03,Sick Leave,Illness,True
ATD0018368,DUD101227,ASG001898,2026-04-20,Present,,True
ATD0018369,DUD101227,ASG001898,2026-04-22,Sick Leave,Illness,True
ATD0018370,DUD101227,ASG001898,2026-06-03,Present,,True
ATD0018371,DUD101227,ASG001898,2026-06-18,Present,,True
ATD0018372,DUD101228,ASG001899,2021-09-09,Sick Leave,Illness,True
ATD0018373,DUD101228,ASG001899,2022-01-21,Present,,True
ATD0018374,DUD101228,ASG001899,2022-04-21,Present,,True
ATD0018375,DUD101228,ASG001899,2022-06-29,Present,,True
ATD0018376,DUD101228,ASG001899,2022-11-30,Present,,True
ATD0018377,DUD101228,ASG001899,2023-02-02,Present,,True
ATD0018378,DUD101228,ASG001899,2023-05-15,Present,,True
ATD0018379,DUD101228,ASG001899,2023-10-15,Present,,True
ATD0018380,DUD101228,ASG001899,2024-05-25,Present,,True
ATD0018381,DUD101228,ASG001899,2024-07-21,Present,,True
ATD0018382,DUD101228,ASG001899,2024-11-27,Present,,True
ATD0018383,DUD101228,ASG001899,2025-07-29,Sick Leave,Illness,True
ATD0018384,DUD101229,ASG001900,2025-01-19,Present,,True
ATD0018385,DUD101229,ASG001900,2025-02-25,Present,,True
ATD0018386,DUD101229,ASG001900,2025-06-11,Present,,True
ATD0018387,DUD101229,ASG001900,2025-06-16,Present,,True
ATD0018388,DUD101229,ASG001900,2025-06-30,Present,,True
ATD0018389,DUD101229,ASG001901,2025-07-14,Present,,True
ATD0018390,DUD101229,ASG001901,2025-08-04,Present,,True
ATD0018391,DUD101229,ASG001901,2025-10-26,Absent,Unreported Absence,False
ATD0018392,DUD101229,ASG001901,2025-11-26,Present,,True
ATD0018393,DUD101229,ASG001901,2025-12-12,Present,,True
ATD0018394,DUD101229,ASG001901,2026-02-09,Present,,True
ATD0018395,DUD101229,ASG001901,2026-06-02,Present,,True
ATD0018396,DUD101229,ASG001901,2026-06-04,Present,,True
ATD0018397,DUD101229,ASG001901,2026-06-24,Present,,True
ATD0018398,DUD101229,ASG001901,2026-06-25,Present,,True
ATD0018399,DUD101229,ASG001901,2026-07-15,Sick Leave,Illness,True
ATD0018400,DUD101229,ASG001901,2026-07-31,Paid Leave,Annual Leave,True
ATD0018401,DUD101230,ASG001902,2022-12-11,Present,,True
ATD0018402,DUD101230,ASG001902,2022-12-30,Present,,True
ATD0018403,DUD101230,ASG001902,2023-03-24,Present,,True
ATD0018404,DUD101230,ASG001902,2023-05-07,Present,,True
ATD0018405,DUD101230,ASG001902,2023-05-11,Present,,True
ATD0018406,DUD101230,ASG001902,2023-06-08,Present,,True
ATD0018407,DUD101230,ASG001902,2023-07-15,Present,,True
ATD0018408,DUD101230,ASG001902,2023-09-11,Present,,True
ATD0018409,DUD101230,ASG001902,2023-11-02,Present,,True
ATD0018410,DUD101230,ASG001902,2023-12-27,Present,,True
ATD0018411,DUD101230,ASG001902,2024-01-06,Present,,True
ATD0018412,DUD101230,ASG001902,2024-01-23,Present,,True
ATD0018413,DUD101230,ASG001903,2024-05-09,Paid Leave,Annual Leave,True
ATD0018414,DUD101230,ASG001903,2024-07-07,Present,,True
ATD0018415,DUD101230,ASG001903,2024-10-20,Present,,True
ATD0018416,DUD101230,ASG001903,2024-11-16,Paid Leave,Annual Leave,True
ATD0018417,DUD101230,ASG001903,2025-05-02,Present,,True
ATD0018418,DUD101230,ASG001903,2025-05-25,Present,,True
ATD0018419,DUD101230,ASG001903,2025-07-17,Present,,True
ATD0018420,DUD101230,ASG001903,2026-01-09,Sick Leave,Illness,True
ATD0018421,DUD101230,ASG001903,2026-03-19,Present,,True
ATD0018422,DUD101230,ASG001903,2026-05-17,Present,,True
ATD0018423,DUD101230,ASG001903,2026-06-06,Present,,True
ATD0018424,DUD101230,ASG001903,2026-07-28,Present,,True
ATD0018425,DUD101231,ASG001904,2023-07-31,Present,,True
ATD0018426,DUD101231,ASG001904,2023-10-12,Paid Leave,Annual Leave,True
ATD0018427,DUD101231,ASG001904,2024-06-07,Present,,True
ATD0018428,DUD101231,ASG001904,2024-09-13,Present,,True
ATD0018429,DUD101231,ASG001904,2025-01-21,Present,,True
ATD0018430,DUD101231,ASG001904,2025-01-30,Present,,True
ATD0018431,DUD101231,ASG001904,2025-02-25,Present,,True
ATD0018432,DUD101231,ASG001904,2025-10-25,Present,,True
ATD0018433,DUD101231,ASG001904,2026-01-28,Present,,True
ATD0018434,DUD101231,ASG001904,2026-02-15,Present,,True
ATD0018435,DUD101231,ASG001904,2026-03-15,Present,,True
ATD0018436,DUD101231,ASG001904,2026-07-04,Present,,True
ATD0018437,DUD101232,ASG001905,2026-03-31,Present,,True
ATD0018438,DUD101232,ASG001905,2026-04-12,Present,,True
ATD0018439,DUD101232,ASG001905,2026-05-16,Absent,Personal Reasons,True
ATD0018440,DUD101232,ASG001905,2026-07-23,Present,,True
ATD0018441,DUD101232,ASG001905,2026-08-31,Present,,True
ATD0018442,DUD101232,ASG001905,2026-09-24,Present,,True
ATD0018443,DUD101232,ASG001905,2026-12-02,Present,,True
ATD0018444,DUD101232,ASG001905,2026-12-10,Present,,True
ATD0018445,DUD101232,ASG001905,2027-01-19,Present,,True
ATD0018446,DUD101232,ASG001905,2027-01-24,Present,,True
ATD0018447,DUD101232,ASG001905,2027-03-02,Paid Leave,Annual Leave,True
ATD0018448,DUD101232,ASG001905,2027-03-22,Absent,Transportation Issue,True
ATD0018449,DUD101232,ASG001906,2027-07-14,Sick Leave,Illness,True
ATD0018450,DUD101232,ASG001906,2027-08-12,Present,,True
ATD0018451,DUD101232,ASG001906,2027-09-22,Present,,True
ATD0018452,DUD101232,ASG001906,2027-09-28,Present,,True
ATD0018453,DUD101232,ASG001906,2027-12-09,Present,,True
ATD0018454,DUD101232,ASG001906,2027-12-14,Sick Leave,Illness,True
ATD0018455,DUD101232,ASG001906,2028-01-01,Present,,True
ATD0018456,DUD101232,ASG001906,2028-01-10,Present,,True
ATD0018457,DUD101232,ASG001906,2028-03-23,Present,,True
ATD0018458,DUD101232,ASG001906,2028-05-05,Present,,True
ATD0018459,DUD101232,ASG001906,2028-06-11,Present,,True
ATD0018460,DUD101232,ASG001906,2028-07-13,Present,,True
ATD0018461,DUD101233,ASG001907,2026-03-30,Present,,True
ATD0018462,DUD101233,ASG001907,2026-05-17,Present,,True
ATD0018463,DUD101233,ASG001907,2026-05-25,Present,,True
ATD0018464,DUD101233,ASG001907,2026-06-24,Present,,True
ATD0018465,DUD101233,ASG001907,2026-07-11,Present,,True
ATD0018466,DUD101233,ASG001907,2026-10-05,Present,,True
ATD0018467,DUD101233,ASG001907,2026-10-12,Present,,True
ATD0018468,DUD101233,ASG001907,2026-11-04,Present,,True
ATD0018469,DUD101233,ASG001907,2026-11-18,Present,,True
ATD0018470,DUD101233,ASG001907,2027-01-23,Present,,True
ATD0018471,DUD101233,ASG001907,2027-02-12,Present,,True
ATD0018472,DUD101233,ASG001907,2027-04-02,Present,,True
ATD0018473,DUD101233,ASG001908,2027-07-17,Present,,True
ATD0018474,DUD101233,ASG001908,2027-09-03,Absent,Unreported Absence,False
ATD0018475,DUD101233,ASG001908,2027-09-28,Present,,True
ATD0018476,DUD101233,ASG001908,2027-12-20,Present,,True
ATD0018477,DUD101233,ASG001908,2027-12-30,Present,,True
ATD0018478,DUD101233,ASG001908,2028-02-25,Present,,True
ATD0018479,DUD101233,ASG001908,2028-02-28,Present,,True
ATD0018480,DUD101233,ASG001908,2028-04-08,Present,,True
ATD0018481,DUD101233,ASG001908,2028-04-10,Present,,True
ATD0018482,DUD101233,ASG001908,2028-05-09,Present,,True
ATD0018483,DUD101233,ASG001908,2028-05-21,Present,,True
ATD0018484,DUD101233,ASG001908,2028-07-11,Present,,True
ATD0018485,DUD101234,ASG001909,2024-08-28,Present,,True
ATD0018486,DUD101234,ASG001909,2024-09-09,Present,,True
ATD0018487,DUD101234,ASG001909,2024-10-06,Present,,True
ATD0018488,DUD101234,ASG001909,2024-11-22,Present,,True
ATD0018489,DUD101234,ASG001909,2024-12-28,Present,,True
ATD0018490,DUD101234,ASG001909,2025-01-19,Present,,True
ATD0018491,DUD101234,ASG001910,2025-03-17,Present,,True
ATD0018492,DUD101234,ASG001910,2025-03-18,Present,,True
ATD0018493,DUD101234,ASG001910,2025-04-19,Present,,True
ATD0018494,DUD101234,ASG001910,2025-05-05,Present,,True
ATD0018495,DUD101234,ASG001910,2025-06-28,Absent,Personal Reasons,True
ATD0018496,DUD101234,ASG001910,2025-08-13,Present,,True
ATD0018497,DUD101234,ASG001910,2025-08-26,Present,,True
ATD0018498,DUD101234,ASG001910,2025-11-21,Present,,True
ATD0018499,DUD101234,ASG001910,2026-01-12,Present,,True
ATD0018500,DUD101234,ASG001910,2026-05-26,Present,,True
ATD0018501,DUD101234,ASG001910,2026-07-02,Present,,True
ATD0018502,DUD101234,ASG001910,2026-07-08,Present,,True
ATD0018503,DUD101235,ASG001911,2025-07-13,Present,,True
ATD0018504,DUD101235,ASG001911,2025-07-23,Present,,True
ATD0018505,DUD101235,ASG001911,2025-08-13,Present,,True
ATD0018506,DUD101235,ASG001911,2025-09-16,Present,,True
ATD0018507,DUD101235,ASG001911,2025-12-26,Paid Leave,Annual Leave,True
ATD0018508,DUD101235,ASG001911,2026-01-18,Present,,True
ATD0018509,DUD101235,ASG001911,2026-02-14,Present,,True
ATD0018510,DUD101235,ASG001911,2026-03-25,Present,,True
ATD0018511,DUD101235,ASG001911,2026-04-17,Present,,True
ATD0018512,DUD101235,ASG001911,2026-08-24,Present,,True
ATD0018513,DUD101235,ASG001911,2026-08-27,Sick Leave,Illness,True
ATD0018514,DUD101235,ASG001911,2026-08-29,Present,,True
ATD0018515,DUD101235,ASG001912,2026-11-12,Present,,True
ATD0018516,DUD101235,ASG001912,2026-11-17,Present,,True
ATD0018517,DUD101235,ASG001912,2026-11-30,Present,,True
ATD0018518,DUD101235,ASG001912,2026-12-31,Present,,True
ATD0018519,DUD101235,ASG001912,2027-03-15,Present,,True
ATD0018520,DUD101235,ASG001912,2027-04-18,Present,,True
ATD0018521,DUD101235,ASG001912,2027-06-23,Present,,True
ATD0018522,DUD101235,ASG001912,2027-07-04,Present,,True
ATD0018523,DUD101235,ASG001912,2027-07-31,Present,,True
ATD0018524,DUD101235,ASG001912,2027-08-20,Sick Leave,Illness,True
ATD0018525,DUD101235,ASG001912,2027-09-14,Present,,True
ATD0018526,DUD101235,ASG001913,2027-10-13,Present,,True
ATD0018527,DUD101236,ASG001914,2021-11-06,Present,,True
ATD0018528,DUD101236,ASG001914,2021-11-10,Sick Leave,Illness,True
ATD0018529,DUD101236,ASG001914,2021-12-07,Paid Leave,Annual Leave,True
ATD0018530,DUD101236,ASG001914,2021-12-16,Present,,True
ATD0018531,DUD101236,ASG001915,2022-05-04,Present,,True
ATD0018532,DUD101236,ASG001915,2022-07-03,Present,,True
ATD0018533,DUD101236,ASG001915,2022-07-27,Present,,True
ATD0018534,DUD101236,ASG001915,2022-08-25,Absent,Unreported Absence,False
ATD0018535,DUD101236,ASG001915,2022-09-30,Present,,True
ATD0018536,DUD101236,ASG001915,2022-10-20,Present,,True
ATD0018537,DUD101236,ASG001915,2022-11-29,Present,,True
ATD0018538,DUD101236,ASG001915,2022-12-03,Present,,True
ATD0018539,DUD101236,ASG001915,2023-01-12,Present,,True
ATD0018540,DUD101236,ASG001915,2023-02-05,Present,,True
ATD0018541,DUD101236,ASG001915,2023-02-17,Present,,True
ATD0018542,DUD101236,ASG001915,2023-03-20,Present,,True
ATD0018543,DUD101236,ASG001916,2023-08-04,Present,,True
ATD0018544,DUD101236,ASG001916,2023-11-11,Present,,True
ATD0018545,DUD101236,ASG001916,2024-04-27,Present,,True
ATD0018546,DUD101236,ASG001916,2024-07-31,Present,,True
ATD0018547,DUD101236,ASG001916,2024-09-07,Present,,True
ATD0018548,DUD101236,ASG001916,2024-10-05,Present,,True
ATD0018549,DUD101236,ASG001916,2025-01-08,Present,,True
ATD0018550,DUD101236,ASG001916,2025-09-17,Present,,True
ATD0018551,DUD101236,ASG001916,2025-11-17,Present,,True
ATD0018552,DUD101236,ASG001916,2025-11-22,Sick Leave,Illness,True
ATD0018553,DUD101236,ASG001916,2025-11-30,Present,,True
ATD0018554,DUD101236,ASG001916,2026-06-29,Present,,True
ATD0018555,DUD101237,ASG001917,2022-01-23,Present,,True
ATD0018556,DUD101237,ASG001917,2022-09-25,Present,,True
ATD0018557,DUD101237,ASG001917,2023-08-30,Present,,True
ATD0018558,DUD101237,ASG001917,2023-11-24,Present,,True
ATD0018559,DUD101237,ASG001917,2024-02-16,Paid Leave,Annual Leave,True
ATD0018560,DUD101237,ASG001917,2024-04-06,Present,,True
ATD0018561,DUD101237,ASG001917,2024-08-14,Present,,True
ATD0018562,DUD101237,ASG001917,2024-12-04,Present,,True
ATD0018563,DUD101237,ASG001917,2024-12-31,Present,,True
ATD0018564,DUD101237,ASG001917,2025-01-11,Sick Leave,Illness,True
ATD0018565,DUD101237,ASG001917,2025-07-20,Present,,True
ATD0018566,DUD101237,ASG001917,2025-12-12,Absent,Transportation Issue,True
ATD0018567,DUD101238,ASG001918,2024-11-06,Present,,True
ATD0018568,DUD101238,ASG001918,2024-11-22,Absent,Personal Reasons,True
ATD0018569,DUD101238,ASG001918,2025-01-17,Present,,True
ATD0018570,DUD101238,ASG001918,2025-03-12,Absent,Personal Reasons,True
ATD0018571,DUD101238,ASG001918,2025-03-31,Present,,True
ATD0018572,DUD101238,ASG001918,2025-04-27,Present,,True
ATD0018573,DUD101238,ASG001918,2025-04-28,Present,,True
ATD0018574,DUD101238,ASG001918,2025-06-30,Present,,True
ATD0018575,DUD101238,ASG001918,2025-12-09,Present,,True
ATD0018576,DUD101238,ASG001918,2026-05-07,Present,,True
ATD0018577,DUD101238,ASG001918,2026-06-24,Present,,True
ATD0018578,DUD101238,ASG001918,2026-08-12,Absent,Personal Reasons,True
ATD0018579,DUD101239,ASG001919,2022-10-06,Present,,True
ATD0018580,DUD101239,ASG001919,2023-01-18,Absent,Transportation Issue,True
ATD0018581,DUD101239,ASG001919,2023-02-04,Present,,True
ATD0018582,DUD101239,ASG001919,2023-02-20,Present,,True
ATD0018583,DUD101239,ASG001919,2023-02-28,Sick Leave,Illness,True
ATD0018584,DUD101239,ASG001919,2023-04-07,Present,,True
ATD0018585,DUD101239,ASG001919,2023-04-20,Present,,True
ATD0018586,DUD101239,ASG001919,2023-04-21,Present,,True
ATD0018587,DUD101240,ASG001920,2024-06-29,Present,,True
ATD0018588,DUD101240,ASG001920,2024-08-30,Present,,True
ATD0018589,DUD101240,ASG001920,2024-11-20,Present,,True
ATD0018590,DUD101240,ASG001920,2024-11-25,Present,,True
ATD0018591,DUD101240,ASG001920,2025-01-26,Present,,True
ATD0018592,DUD101240,ASG001920,2025-02-26,Paid Leave,Annual Leave,True
ATD0018593,DUD101240,ASG001920,2025-03-22,Present,,True
ATD0018594,DUD101240,ASG001920,2025-04-26,Present,,True
ATD0018595,DUD101240,ASG001920,2025-06-04,Present,,True
ATD0018596,DUD101240,ASG001920,2025-10-02,Paid Leave,Annual Leave,True
ATD0018597,DUD101240,ASG001920,2025-12-13,Present,,True
ATD0018598,DUD101240,ASG001920,2026-01-05,Present,,True
ATD0018599,DUD101241,ASG001921,2024-11-20,Present,,True
ATD0018600,DUD101241,ASG001921,2024-12-24,Present,,True
ATD0018601,DUD101241,ASG001921,2025-01-04,Present,,True
ATD0018602,DUD101241,ASG001921,2025-01-19,Sick Leave,Illness,True
ATD0018603,DUD101241,ASG001921,2025-02-07,Present,,True
ATD0018604,DUD101241,ASG001921,2025-02-11,Present,,True
ATD0018605,DUD101241,ASG001921,2025-02-19,Present,,True
ATD0018606,DUD101241,ASG001921,2025-05-01,Present,,True
ATD0018607,DUD101241,ASG001921,2025-05-03,Present,,True
ATD0018608,DUD101241,ASG001921,2026-02-19,Present,,True
ATD0018609,DUD101241,ASG001921,2026-05-06,Present,,True
ATD0018610,DUD101241,ASG001921,2026-08-06,Present,,True
ATD0018611,DUD101242,ASG001922,2024-11-30,Present,,True
ATD0018612,DUD101242,ASG001922,2024-12-25,Paid Leave,Annual Leave,True
ATD0018613,DUD101242,ASG001922,2024-12-26,Present,,True
ATD0018614,DUD101242,ASG001922,2025-01-12,Sick Leave,Illness,True
ATD0018615,DUD101242,ASG001922,2025-03-08,Present,,True
ATD0018616,DUD101242,ASG001922,2025-03-29,Present,,True
ATD0018617,DUD101242,ASG001922,2025-04-10,Present,,True
ATD0018618,DUD101242,ASG001922,2025-05-15,Present,,True
ATD0018619,DUD101242,ASG001922,2025-06-28,Present,,True
ATD0018620,DUD101242,ASG001922,2025-07-11,Present,,True
ATD0018621,DUD101242,ASG001922,2025-08-14,Present,,True
ATD0018622,DUD101242,ASG001922,2025-09-26,Present,,True
ATD0018623,DUD101242,ASG001923,2025-10-29,Present,,True
ATD0018624,DUD101242,ASG001923,2025-12-12,Present,,True
ATD0018625,DUD101242,ASG001923,2025-12-17,Present,,True
ATD0018626,DUD101242,ASG001923,2025-12-27,Sick Leave,Illness,True
ATD0018627,DUD101242,ASG001923,2026-04-02,Present,,True
ATD0018628,DUD101242,ASG001924,2026-05-05,Present,,True
ATD0018629,DUD101242,ASG001924,2026-06-01,Present,,True
ATD0018630,DUD101242,ASG001924,2026-06-14,Present,,True
ATD0018631,DUD101242,ASG001924,2026-07-28,Absent,Personal Reasons,True
ATD0018632,DUD101243,ASG001925,2022-01-01,Absent,Unreported Absence,False
ATD0018633,DUD101243,ASG001925,2022-01-23,Present,,True
ATD0018634,DUD101243,ASG001925,2022-02-28,Present,,True
ATD0018635,DUD101243,ASG001925,2022-04-20,Present,,True
ATD0018636,DUD101243,ASG001925,2022-05-11,Present,,True
ATD0018637,DUD101243,ASG001925,2022-06-01,Present,,True
ATD0018638,DUD101243,ASG001925,2022-06-24,Absent,Transportation Issue,True
ATD0018639,DUD101243,ASG001925,2022-07-01,Present,,True
ATD0018640,DUD101243,ASG001925,2022-07-21,Present,,True
ATD0018641,DUD101243,ASG001925,2022-09-20,Absent,Personal Reasons,True
ATD0018642,DUD101243,ASG001925,2022-10-26,Present,,True
ATD0018643,DUD101243,ASG001925,2022-12-29,Present,,True
ATD0018644,DUD101243,ASG001926,2023-09-13,Present,,True
ATD0018645,DUD101243,ASG001926,2023-10-31,Present,,True
ATD0018646,DUD101243,ASG001926,2023-11-30,Present,,True
ATD0018647,DUD101243,ASG001926,2024-04-29,Present,,True
ATD0018648,DUD101243,ASG001926,2024-06-21,Present,,True
ATD0018649,DUD101243,ASG001926,2025-06-16,Present,,True
ATD0018650,DUD101243,ASG001926,2025-09-05,Present,,True
ATD0018651,DUD101243,ASG001926,2025-11-22,Present,,True
ATD0018652,DUD101243,ASG001926,2026-03-29,Present,,True
ATD0018653,DUD101243,ASG001926,2026-04-17,Present,,True
ATD0018654,DUD101243,ASG001926,2026-04-27,Present,,True
ATD0018655,DUD101243,ASG001926,2026-08-11,Present,,True
ATD0018656,DUD101244,ASG001927,2025-08-09,Present,,True
