assignment_id,employee_id,client_id,assignment_start_date,assignment_end_date,assignment_status,position,commute_minutes,contract_type,renewal_flag,replacement_flag,assignment_reason
ASG002142,DUD101378,CLI0264,2026-03-23,2026-08-07,Renewed,Senior Teacher,79,Three-Month,0,0,Initial Assignment
ASG002143,DUD101378,CLI0216,2026-08-30,NULL,Active,ALT / English Teacher,74,Monthly,0,0,Initial Assignment
ASG002144,DUD101379,CLI0062,2024-02-14,NULL,Active,ALT / English Teacher,116,Three-Month,0,0,Client Request
ASG002145,DUD101380,CLI0004,2024-06-12,NULL,Active,ALT / English Teacher,19,Three-Month,0,0,Transfer
ASG002146,DUD101381,CLI0241,2024-10-28,2026-04-08,Ended,ALT / English Teacher,30,Monthly,0,0,Initial Assignment
ASG002147,DUD101381,CLI0217,2026-05-08,NULL,Active,Experienced Teacher,61,Six-Month,0,0,Staffing Demand
ASG002148,DUD101382,CLI0003,2022-03-23,2022-07-31,Transferred,Experienced Teacher,119,Six-Month,0,0,Client Request
ASG002149,DUD101382,CLI0204,2022-08-28,NULL,Active,ALT / English Teacher,67,Three-Month,0,0,Transfer
ASG002150,DUD101383,CLI0167,2022-07-23,2023-04-13,Transferred,Experienced Teacher,116,Annual,0,0,Replacement
ASG002151,DUD101384,CLI0195,2025-10-26,NULL,Active,ALT / English Teacher,17,Six-Month,0,0,Client Request
ASG002152,DUD101385,CLI0224,2021-12-28,2022-10-14,Completed,ALT / English Teacher,50,Monthly,0,0,Client Request
ASG002153,DUD101385,CLI0067,2022-10-31,2023-06-13,Completed,Experienced Teacher,38,Monthly,0,0,Initial Assignment
ASG002154,DUD101385,CLI0257,2023-06-20,NULL,Active,ALT / English Teacher,87,Six-Month,0,0,Initial Assignment
ASG002155,DUD101386,CLI0090,2023-09-10,NULL,Active,Experienced Teacher,45,Six-Month,0,0,Initial Assignment
ASG002156,DUD101387,CLI0092,2021-01-19,NULL,Active,ALT / English Teacher,39,Annual,0,0,Initial Assignment
ASG002157,DUD101388,CLI0277,2026-01-29,NULL,Active,ALT / English Teacher,19,Three-Month,0,0,Client Request
ASG002158,DUD101389,CLI0190,2022-07-21,2022-12-26,Completed,Trainer,22,Six-Month,0,0,Client Request
ASG002159,DUD101389,CLI0081,2023-01-12,NULL,Active,ALT / English Teacher,114,Annual,0,0,Transfer
ASG002160,DUD101390,CLI0209,2024-10-31,NULL,Active,Experienced Teacher,37,Annual,0,0,Replacement
ASG002161,DUD101391,CLI0208,2023-07-19,2024-04-25,Completed,Senior Teacher,90,Six-Month,0,0,Client Request
ASG002162,DUD101391,CLI0090,2024-05-04,NULL,Active,Senior Teacher,53,Three-Month,0,0,Client Request
ASG002163,DUD101392,CLI0266,2024-12-15,2026-05-17,Ended,Senior Teacher,82,Annual,0,0,Initial Assignment
ASG002164,DUD101392,CLI0251,2026-05-29,NULL,Active,Experienced Teacher,89,Three-Month,0,0,Replacement
ASG002165,DUD101393,CLI0260,2022-06-23,2023-12-03,Transferred,ALT / English Teacher,98,Monthly,0,0,Staffing Demand
ASG002166,DUD101393,CLI0159,2023-12-18,2024-10-25,Ended,ALT / English Teacher,108,Three-Month,0,0,Replacement
ASG002167,DUD101393,CLI0269,2024-10-30,2025-09-19,Completed,ALT / English Teacher,16,Six-Month,0,0,Transfer
ASG002168,DUD101394,CLI0149,2022-10-30,NULL,Active,Experienced Teacher,100,Annual,0,0,Transfer
ASG002169,DUD101395,CLI0236,2021-01-26,2021-07-11,Ended,ALT / English Teacher,26,Annual,0,0,Initial Assignment
ASG002170,DUD101395,CLI0169,2021-07-24,2021-11-01,Completed,ALT / English Teacher,17,Monthly,0,0,Staffing Demand
ASG002171,DUD101396,CLI0171,2026-03-01,NULL,Active,ALT / English Teacher,56,Six-Month,0,0,Client Request
ASG002172,DUD101397,CLI0288,2024-02-15,NULL,Active,ALT / English Teacher,94,Monthly,0,0,Staffing Demand
ASG002173,DUD101398,CLI0189,2025-10-09,2026-09-15,Transferred,ALT / English Teacher,78,Six-Month,0,0,Staffing Demand
ASG002174,DUD101398,CLI0253,2026-09-29,2027-02-13,Ended,ALT / English Teacher,45,Monthly,0,0,Transfer
ASG002175,DUD101399,CLI0296,2023-08-27,NULL,Active,ALT / English Teacher,28,Six-Month,0,0,Replacement
ASG002176,DUD101400,CLI0262,2025-05-11,2025-10-14,Renewed,ALT / English Teacher,20,Three-Month,0,0,Transfer
ASG002177,DUD101400,CLI0241,2025-10-29,2026-12-30,Transferred,Experienced Teacher,97,Annual,0,0,Initial Assignment
ASG002178,DUD101400,CLI0044,2027-01-13,2028-06-30,Completed,Experienced Teacher,74,Three-Month,0,0,Transfer
ASG002179,DUD101401,CLI0294,2023-01-19,2023-08-08,Ended,Senior Teacher,92,Six-Month,0,0,Replacement
ASG002180,DUD101401,CLI0128,2023-08-21,NULL,Active,ALT / English Teacher,15,Monthly,0,0,Transfer
ASG002181,DUD101402,CLI0182,2024-04-24,NULL,Active,Experienced Teacher,114,Annual,0,0,Client Request
ASG002182,DUD101403,CLI0269,2025-03-24,2026-07-26,Renewed,ALT / English Teacher,42,Six-Month,0,0,Initial Assignment
ASG002183,DUD101403,CLI0048,2026-08-07,NULL,Active,Senior Teacher,19,Annual,0,0,Replacement
ASG002184,DUD101404,CLI0289,2025-10-12,2026-11-26,Transferred,ALT / English Teacher,23,Monthly,0,0,Replacement
ASG002185,DUD101405,CLI0140,2023-08-29,NULL,Active,ALT / English Teacher,19,Three-Month,0,0,Replacement
ASG002186,DUD101406,CLI0067,2022-03-06,2023-06-19,Transferred,ALT / English Teacher,46,Monthly,0,0,Replacement
ASG002187,DUD101406,CLI0004,2023-07-08,2024-01-19,Transferred,ALT / English Teacher,40,Monthly,0,0,Replacement
ASG002188,DUD101407,CLI0233,2023-04-23,2024-01-04,Renewed,Senior Teacher,90,Six-Month,0,0,Transfer
ASG002189,DUD101407,CLI0056,2024-01-23,2025-02-08,Transferred,ALT / English Teacher,103,Annual,0,0,Initial Assignment
ASG002190,DUD101407,CLI0142,2025-03-02,2025-09-21,Completed,Experienced Teacher,53,Annual,0,0,Initial Assignment
ASG002191,DUD101408,CLI0002,2024-06-22,2025-08-24,Ended,Experienced Teacher,26,Three-Month,0,0,Initial Assignment
ASG002192,DUD101408,CLI0257,2025-09-17,NULL,Active,Trainer,28,Six-Month,0,0,Staffing Demand
ASG002193,DUD101409,CLI0159,2022-01-05,2022-06-27,Renewed,ALT / English Teacher,32,Three-Month,0,0,Client Request
ASG002194,DUD101409,CLI0277,2022-07-20,NULL,Active,Experienced Teacher,42,Monthly,0,0,Transfer
ASG002195,DUD101410,CLI0017,2025-10-22,NULL,Active,Trainer,110,Three-Month,0,0,Initial Assignment
ASG002196,DUD101411,CLI0044,2023-04-02,2024-05-10,Completed,Experienced Teacher,28,Annual,0,0,Transfer
ASG002197,DUD101411,CLI0192,2024-06-08,2024-12-24,Transferred,Experienced Teacher,15,Six-Month,0,0,Client Request
ASG002198,DUD101411,CLI0198,2025-01-12,NULL,Active,Senior Teacher,26,Six-Month,0,0,Replacement
ASG002199,DUD101412,CLI0071,2023-06-19,2024-05-06,Transferred,Trainer,43,Monthly,0,0,Staffing Demand
ASG002200,DUD101412,CLI0252,2024-05-15,NULL,Active,ALT / English Teacher,103,Annual,0,0,Transfer
ASG002201,DUD101413,CLI0188,2022-06-12,NULL,Active,Experienced Teacher,82,Three-Month,0,0,Initial Assignment
ASG002202,DUD101414,CLI0029,2022-01-20,NULL,Active,ALT / English Teacher,22,Annual,0,0,Transfer
ASG002203,DUD101415,CLI0159,2022-11-09,NULL,Active,Senior Teacher,94,Annual,0,0,Staffing Demand
ASG002204,DUD101416,CLI0158,2026-01-26,2027-05-02,Renewed,Experienced Teacher,58,Monthly,0,0,Client Request
ASG002205,DUD101416,CLI0260,2027-06-01,2028-09-10,Transferred,ALT / English Teacher,81,Six-Month,0,0,Staffing Demand
ASG002206,DUD101416,CLI0021,2028-09-19,NULL,Active,Senior Teacher,19,Six-Month,0,0,Replacement
ASG002207,DUD101417,CLI0152,2022-04-12,2023-03-22,Renewed,Trainer,54,Three-Month,0,0,Staffing Demand
ASG002208,DUD101417,CLI0107,2023-04-10,NULL,Active,ALT / English Teacher,91,Three-Month,0,0,Staffing Demand
ASG002209,DUD101418,CLI0253,2023-01-24,2023-08-15,Transferred,ALT / English Teacher,100,Annual,0,0,Replacement
ASG002210,DUD101418,CLI0241,2023-09-10,2024-02-16,Renewed,Experienced Teacher,42,Three-Month,0,0,Staffing Demand
ASG002211,DUD101419,CLI0058,2023-11-16,NULL,Active,Experienced Teacher,96,Six-Month,0,0,Client Request
ASG002212,DUD101420,CLI0105,2025-08-14,2026-01-29,Renewed,ALT / English Teacher,110,Monthly,0,0,Client Request
ASG002213,DUD101420,CLI0294,2026-02-11,2027-05-07,Completed,Experienced Teacher,111,Three-Month,0,0,Replacement
ASG002214,DUD101421,CLI0265,2023-09-30,NULL,Active,ALT / English Teacher,97,Annual,0,0,Client Request
ASG002215,DUD101422,CLI0117,2022-02-11,2023-02-04,Completed,Senior Teacher,110,Three-Month,0,0,Initial Assignment
ASG002216,DUD101423,CLI0050,2023-01-15,2023-06-17,Transferred,ALT / English Teacher,87,Three-Month,0,0,Initial Assignment
ASG002217,DUD101423,CLI0039,2023-06-26,2024-05-04,Completed,Experienced Teacher,28,Monthly,0,0,Replacement
ASG002218,DUD101424,CLI0183,2023-03-17,2024-02-21,Transferred,ALT / English Teacher,46,Annual,0,0,Client Request
ASG002219,DUD101424,CLI0124,2024-02-28,2025-08-16,Completed,ALT / English Teacher,97,Annual,0,0,Client Request
ASG002220,DUD101424,CLI0099,2025-08-31,2026-08-25,Transferred,ALT / English Teacher,99,Three-Month,0,0,Client Request
ASG002221,DUD101425,CLI0170,2022-10-09,2023-05-17,Transferred,ALT / English Teacher,26,Three-Month,0,0,Transfer
ASG002222,DUD101425,CLI0215,2023-05-23,NULL,Active,ALT / English Teacher,53,Monthly,0,0,Transfer
ASG002223,DUD101426,CLI0075,2022-09-25,2023-05-20,Completed,ALT / English Teacher,45,Three-Month,0,0,Initial Assignment
ASG002224,DUD101426,CLI0180,2023-05-24,NULL,Active,Experienced Teacher,88,Annual,0,0,Initial Assignment
ASG002225,DUD101427,CLI0123,2023-04-08,NULL,Active,Experienced Teacher,64,Six-Month,0,0,Client Request
ASG002226,DUD101428,CLI0096,2025-10-04,NULL,Active,ALT / English Teacher,104,Three-Month,0,0,Staffing Demand
ASG002227,DUD101429,CLI0019,2021-11-06,NULL,Active,ALT / English Teacher,83,Annual,0,0,Replacement
ASG002228,DUD101430,CLI0136,2022-09-26,2023-04-30,Renewed,ALT / English Teacher,113,Monthly,0,0,Client Request
ASG002229,DUD101430,CLI0236,2023-05-10,NULL,Active,ALT / English Teacher,20,Three-Month,0,0,Initial Assignment
ASG002230,DUD101431,CLI0172,2024-06-08,NULL,Active,Experienced Teacher,101,Three-Month,0,0,Replacement
ASG002231,DUD101432,CLI0141,2022-05-08,NULL,Active,ALT / English Teacher,110,Three-Month,0,0,Client Request
ASG002232,DUD101433,CLI0097,2021-03-08,NULL,Active,ALT / English Teacher,30,Monthly,0,0,Initial Assignment
ASG002233,DUD101434,CLI0230,2025-03-28,2026-02-25,Completed,Experienced Teacher,38,Three-Month,0,0,Client Request
ASG002234,DUD101434,CLI0151,2026-03-14,2026-07-28,Renewed,Trainer,42,Monthly,0,0,Transfer
ASG002235,DUD101435,CLI0231,2025-11-16,NULL,Active,ALT / English Teacher,31,Six-Month,0,0,Transfer
ASG002236,DUD101436,CLI0064,2024-03-24,NULL,Active,ALT / English Teacher,46,Monthly,0,0,Client Request
ASG002237,DUD101437,CLI0183,2021-09-05,2022-10-17,Transferred,Experienced Teacher,91,Monthly,0,0,Staffing Demand
ASG002238,DUD101437,CLI0251,2022-11-15,2023-03-22,Completed,Experienced Teacher,112,Three-Month,0,0,Transfer
ASG002239,DUD101438,CLI0123,2025-06-17,NULL,Active,Experienced Teacher,41,Monthly,0,0,Client Request
ASG002240,DUD101439,CLI0298,2024-10-18,2025-03-02,Completed,Trainer,105,Monthly,0,0,Staffing Demand
ASG002241,DUD101439,CLI0178,2025-03-22,2026-08-12,Ended,ALT / English Teacher,69,Three-Month,0,0,Staffing Demand
ASG002242,DUD101439,CLI0219,2026-08-18,2027-08-26,Transferred,Senior Teacher,49,Monthly,0,0,Client Request
ASG002243,DUD101440,CLI0091,2022-03-23,NULL,Active,Senior Teacher,44,Three-Month,0,0,Staffing Demand
ASG002244,DUD101441,CLI0036,2023-11-24,2025-03-22,Ended,Experienced Teacher,35,Annual,0,0,Replacement
ASG002245,DUD101442,CLI0176,2022-01-15,2022-04-24,Completed,ALT / English Teacher,75,Six-Month,0,0,Transfer
ASG002246,DUD101443,CLI0176,2021-09-26,2022-05-13,Completed,ALT / English Teacher,73,Monthly,0,0,Client Request
ASG002247,DUD101443,CLI0274,2022-06-12,2023-02-12,Transferred,Senior Teacher,45,Annual,0,0,Client Request
ASG002248,DUD101444,CLI0234,2021-12-12,NULL,Active,Experienced Teacher,97,Monthly,0,0,Staffing Demand
ASG002249,DUD101445,CLI0300,2023-10-30,2025-01-31,Transferred,ALT / English Teacher,60,Monthly,0,0,Replacement
ASG002250,DUD101446,CLI0264,2021-10-30,2023-02-18,Renewed,Senior Teacher,108,Six-Month,0,0,Initial Assignment
ASG002251,DUD101446,CLI0084,2023-02-26,NULL,Active,Senior Teacher,21,Annual,0,0,Transfer
ASG002252,DUD101447,CLI0048,2023-07-18,2024-01-20,Renewed,Senior Teacher,82,Six-Month,0,0,Staffing Demand
ASG002253,DUD101447,CLI0133,2024-02-05,2024-05-15,Renewed,Experienced Teacher,74,Six-Month,0,0,Initial Assignment
ASG002254,DUD101448,CLI0266,2025-08-21,NULL,Active,ALT / English Teacher,82,Monthly,0,0,Replacement
ASG002255,DUD101449,CLI0058,2025-12-16,NULL,Active,ALT / English Teacher,118,Annual,0,0,Replacement
ASG002256,DUD101450,CLI0011,2025-08-12,2026-05-17,Transferred,Senior Teacher,41,Monthly,0,0,Initial Assignment
ASG002257,DUD101451,CLI0108,2022-04-11,2023-04-29,Completed,Experienced Teacher,119,Three-Month,0,0,Replacement
ASG002258,DUD101452,CLI0123,2024-05-22,2025-06-19,Transferred,Experienced Teacher,63,Monthly,0,0,Client Request
ASG002259,DUD101453,CLI0125,2022-02-26,2022-09-10,Renewed,ALT / English Teacher,84,Three-Month,0,0,Staffing Demand
ASG002260,DUD101454,CLI0050,2021-01-03,2022-04-16,Transferred,Senior Teacher,117,Three-Month,0,0,Transfer
ASG002261,DUD101454,CLI0185,2022-05-07,2022-10-08,Completed,ALT / English Teacher,47,Six-Month,0,0,Transfer
ASG002262,DUD101455,CLI0153,2025-01-25,2025-11-10,Renewed,Trainer,36,Three-Month,0,0,Client Request
ASG002263,DUD101455,CLI0241,2025-11-29,2026-04-27,Ended,Experienced Teacher,35,Monthly,0,0,Client Request
ASG002264,DUD101456,CLI0204,2024-04-04,2025-05-26,Ended,Experienced Teacher,51,Three-Month,0,0,Staffing Demand
ASG002265,DUD101457,CLI0046,2021-01-02,2021-04-21,Completed,ALT / English Teacher,62,Six-Month,0,0,Client Request
ASG002266,DUD101457,CLI0300,2021-04-22,NULL,Active,Experienced Teacher,54,Three-Month,0,0,Initial Assignment
ASG002267,DUD101458,CLI0148,2023-02-06,2024-05-28,Transferred,Senior Teacher,103,Three-Month,0,0,Staffing Demand
ASG002268,DUD101458,CLI0218,2024-05-29,NULL,Active,Experienced Teacher,59,Monthly,0,0,Replacement
ASG002269,DUD101459,CLI0279,2021-05-08,2022-02-10,Transferred,ALT / English Teacher,99,Monthly,0,0,Transfer
ASG002270,DUD101459,CLI0176,2022-02-22,2022-05-26,Renewed,Experienced Teacher,81,Three-Month,0,0,Transfer
ASG002271,DUD101460,CLI0255,2021-06-16,NULL,Active,ALT / English Teacher,93,Monthly,0,0,Staffing Demand
ASG002272,DUD101461,CLI0056,2022-01-24,NULL,Active,ALT / English Teacher,62,Monthly,0,0,Transfer
ASG002273,DUD101462,CLI0270,2023-05-10,2024-10-28,Transferred,ALT / English Teacher,91,Three-Month,0,0,Client Request
ASG002274,DUD101462,CLI0213,2024-11-21,NULL,Active,ALT / English Teacher,64,Annual,0,0,Initial Assignment
ASG002275,DUD101463,CLI0019,2023-12-30,2025-01-12,Ended,ALT / English Teacher,104,Monthly,0,0,Initial Assignment
ASG002276,DUD101463,CLI0123,2025-01-24,NULL,Active,ALT / English Teacher,68,Six-Month,0,0,Transfer
ASG002277,DUD101464,CLI0172,2022-05-22,2023-02-12,Completed,Senior Teacher,51,Monthly,0,0,Replacement
ASG002278,DUD101464,CLI0183,2023-03-07,NULL,Active,ALT / English Teacher,28,Monthly,0,0,Client Request
ASG002279,DUD101465,CLI0088,2022-05-29,NULL,Active,ALT / English Teacher,115,Six-Month,0,0,Transfer
ASG002280,DUD101466,CLI0280,2022-05-24,2023-01-17,Ended,Senior Teacher,101,Monthly,0,0,Initial Assignment
ASG002281,DUD101466,CLI0156,2023-02-07,NULL,Active,ALT / English Teacher,88,Annual,0,0,Replacement
ASG002282,DUD101467,CLI0078,2023-10-18,NULL,Active,ALT / English Teacher,100,Annual,0,0,Initial Assignment
ASG002283,DUD101468,CLI0230,2024-07-08,2025-01-02,Transferred,ALT / English Teacher,119,Monthly,0,0,Replacement
ASG002284,DUD101468,CLI0208,2025-01-08,NULL,Active,Experienced Teacher,85,Six-Month,0,0,Staffing Demand
ASG002285,DUD101469,CLI0162,2024-09-06,2025-11-15,Ended,Experienced Teacher,67,Annual,0,0,Client Request
ASG002286,DUD101470,CLI0061,2023-07-04,2024-10-21,Renewed,ALT / English Teacher,31,Six-Month,0,0,Initial Assignment
ASG002287,DUD101471,CLI0184,2025-01-10,2025-08-06,Ended,ALT / English Teacher,55,Three-Month,0,0,Replacement
ASG002288,DUD101471,CLI0222,2025-08-28,NULL,Active,ALT / English Teacher,53,Six-Month,0,0,Client Request
ASG002289,DUD101472,CLI0051,2021-06-28,2022-05-23,Ended,ALT / English Teacher,72,Monthly,0,0,Client Request
ASG002290,DUD101472,CLI0059,2022-06-08,2022-09-15,Ended,ALT / English Teacher,42,Annual,0,0,Client Request
ASG002291,DUD101472,CLI0255,2022-10-08,NULL,Active,Senior Teacher,44,Annual,0,0,Initial Assignment
ASG002292,DUD101473,CLI0007,2021-08-09,NULL,Active,ALT / English Teacher,107,Six-Month,0,0,Replacement
ASG002293,DUD101474,CLI0230,2022-04-14,2022-10-04,Renewed,ALT / English Teacher,82,Six-Month,0,0,Client Request
ASG002294,DUD101474,CLI0196,2022-10-29,2023-05-19,Renewed,ALT / English Teacher,42,Three-Month,0,0,Staffing Demand
ASG002295,DUD101474,CLI0201,2023-06-13,NULL,Active,Experienced Teacher,70,Six-Month,0,0,Transfer
ASG002296,DUD101475,CLI0036,2023-10-19,2025-02-10,Ended,ALT / English Teacher,104,Annual,0,0,Initial Assignment
ASG002297,DUD101476,CLI0264,2022-04-06,2022-08-17,Transferred,ALT / English Teacher,69,Monthly,0,0,Transfer
ASG002298,DUD101476,CLI0133,2022-09-10,NULL,Active,ALT / English Teacher,17,Annual,0,0,Replacement
ASG002299,DUD101477,CLI0168,2021-08-23,2022-04-03,Transferred,Senior Teacher,69,Three-Month,0,0,Initial Assignment
ASG002300,DUD101478,CLI0028,2022-08-06,NULL,Active,ALT / English Teacher,70,Annual,0,0,Replacement
ASG002301,DUD101479,CLI0156,2023-08-08,2024-08-05,Completed,ALT / English Teacher,83,Three-Month,0,0,Transfer
ASG002302,DUD101479,CLI0059,2024-08-18,2025-03-11,Completed,ALT / English Teacher,20,Six-Month,0,0,Client Request
ASG002303,DUD101479,CLI0023,2025-03-22,2026-02-16,Renewed,ALT / English Teacher,38,Annual,0,0,Transfer
ASG002304,DUD101480,CLI0164,2025-09-13,2026-04-28,Completed,Experienced Teacher,119,Six-Month,0,0,Transfer
ASG002305,DUD101480,CLI0219,2026-05-08,NULL,Active,ALT / English Teacher,48,Six-Month,0,0,Client Request
ASG002306,DUD101481,CLI0185,2022-04-27,2023-02-23,Completed,Experienced Teacher,73,Three-Month,0,0,Client Request
ASG002307,DUD101481,CLI0006,2023-03-05,NULL,Active,Experienced Teacher,48,Six-Month,0,0,Replacement
ASG002308,DUD101482,CLI0158,2025-06-05,2026-09-27,Ended,ALT / English Teacher,69,Annual,0,0,Client Request
ASG002309,DUD101482,CLI0099,2026-10-24,2027-10-02,Transferred,ALT / English Teacher,110,Six-Month,0,0,Replacement
ASG002310,DUD101483,CLI0171,2025-11-25,2026-08-26,Ended,Trainer,60,Annual,0,0,Client Request
ASG002311,DUD101483,CLI0024,2026-09-10,2027-01-15,Ended,ALT / English Teacher,93,Three-Month,0,0,Replacement
ASG002312,DUD101484,CLI0043,2021-03-28,2022-06-08,Completed,ALT / English Teacher,35,Three-Month,0,0,Replacement
ASG002313,DUD101484,CLI0090,2022-06-20,NULL,Active,Experienced Teacher,46,Three-Month,0,0,Transfer
ASG002314,DUD101485,CLI0048,2023-03-09,NULL,Active,ALT / English Teacher,69,Three-Month,0,0,Transfer
ASG002315,DUD101486,CLI0025,2025-05-01,NULL,Active,Trainer,27,Monthly,0,0,Client Request
ASG002316,DUD101487,CLI0033,2021-03-23,2021-12-07,Renewed,ALT / English Teacher,106,Six-Month,0,0,Staffing Demand
ASG002317,DUD101488,CLI0060,2025-09-19,2026-01-25,Completed,ALT / English Teacher,16,Annual,0,0,Staffing Demand
ASG002318,DUD101488,CLI0164,2026-02-03,2026-06-03,Ended,ALT / English Teacher,110,Six-Month,0,0,Transfer
ASG002319,DUD101489,CLI0143,2023-08-02,2024-05-05,Completed,Experienced Teacher,113,Annual,0,0,Initial Assignment
ASG002320,DUD101490,CLI0097,2021-10-18,2022-01-31,Transferred,Experienced Teacher,43,Six-Month,0,0,Staffing Demand
ASG002321,DUD101490,CLI0213,2022-02-07,2022-05-15,Ended,ALT / English Teacher,116,Three-Month,0,0,Client Request
ASG002322,DUD101490,CLI0202,2022-06-10,NULL,Active,Experienced Teacher,108,Three-Month,0,0,Client Request
ASG002323,DUD101491,CLI0162,2025-11-21,2026-12-03,Renewed,ALT / English Teacher,76,Three-Month,0,0,Initial Assignment
ASG002324,DUD101491,CLI0029,2026-12-19,2028-06-01,Completed,ALT / English Teacher,119,Six-Month,0,0,Staffing Demand
ASG002325,DUD101491,CLI0032,2028-06-26,NULL,Active,Senior Teacher,70,Annual,0,0,Replacement
ASG002326,DUD101492,CLI0179,2023-11-06,2024-11-17,Renewed,ALT / English Teacher,82,Three-Month,0,0,Staffing Demand
ASG002327,DUD101492,CLI0047,2024-12-11,2025-05-01,Completed,Senior Teacher,40,Monthly,0,0,Staffing Demand
ASG002328,DUD101492,CLI0112,2025-05-15,NULL,Active,ALT / English Teacher,116,Monthly,0,0,Client Request
ASG002329,DUD101493,CLI0006,2026-01-26,NULL,Active,Experienced Teacher,66,Six-Month,0,0,Replacement
ASG002330,DUD101494,CLI0246,2023-04-01,2024-07-05,Transferred,Experienced Teacher,25,Annual,0,0,Staffing Demand
ASG002331,DUD101494,CLI0122,2024-07-16,2025-08-01,Transferred,ALT / English Teacher,78,Annual,0,0,Staffing Demand
ASG002332,DUD101495,CLI0087,2024-05-30,2025-04-14,Transferred,Experienced Teacher,53,Annual,0,0,Client Request
ASG002333,DUD101495,CLI0266,2025-05-01,NULL,Active,Experienced Teacher,95,Three-Month,0,0,Client Request
ASG002334,DUD101496,CLI0150,2022-05-09,NULL,Active,Experienced Teacher,40,Three-Month,0,0,Transfer
ASG002335,DUD101497,CLI0055,2021-11-10,2022-08-29,Transferred,Experienced Teacher,35,Six-Month,0,0,Initial Assignment
